noun	adj	Meaningful	Subject	order	condition	resp_resp	accuracy	RTs	NA_ID	TMS_Timing	DistSim	surprisal	noun_comp	adj_comp
sale	grosso	1	12	35	cedx	1	1	556,478687	salegrosso	noun	0,16393	2,21808096	0,817716	0,701884
sale	sottile	0	12	1	cz	0	1	501,117181	salesottile	noun	0,188835	NA	NA	NA
scatola	fatata	0	12	70	cz	0	1	847,369987	scatolafatata	noun	0,198285	NA	NA	NA
scatola	magica	1	12	12	cedx	1	1	488,41843	scatolamagica	noun	0,162758	2,136244802	0,773997	0,750721
scuola	materna	1	12	2	cedx	1	1	298,129581	scuolamaterna	noun	0,659003	1,757710446	0,886511	0,932234
scuola	paterna	0	12	15	cedx	0	1	520,038371	scuolapaterna	noun	0,281539	NA	NA	NA
sedia	analogica	0	12	24	cz	0	1	695,82852	sediaanalogica	noun	-0,00834	NA	NA	NA
sedia	elettrica	1	12	48	cedx	1	1	549,714279	sediaelettrica	noun	0,279832	1,551468936	0,822373	0,776345
segretaria	privata	1	12	37	cz	1	1	472,42827	segretariaprivata	noun	0,106352	2,855559534	0,779861	0,705343
soldato	complesso	0	12	70	cedx	0	1	693,82638	soldatocomplesso	noun	0,050858	NA	NA	NA
soldato	semplice	1	12	32	cedx	1	1	866,270224	soldatosemplice	noun	0,088631	2,23207629	0,836071	0,620564
sole	caldo	1	12	43	cedx	1	1	459,358801	solecaldo	noun	0,407712	2,804121005	0,81229	0,863756
sole	freddo	0	12	22	cedx	0	1	999,319816	solefreddo	noun	0,375852	NA	NA	NA
sorriso	depresso	0	12	65	cedx	0	1	920,714085	sorrisodepresso	noun	0,156377	NA	NA	NA
sorriso	diabolico	1	12	43	cz	1	1	614,968034	sorrisodiabolico	noun	0,163101	3,379231329	0,769189	0,75592
sorriso	divertito	1	12	38	cedx	1	1	879,317483	sorrisodivertito	noun	0,38173	2,536962579	0,860325	0,799556
specchio	muto	0	12	1	cedx	0	1	603,959581	specchiomuto	noun	0,23194	NA	NA	NA
stazione	centrale	1	12	14	cedx	1	1	377,184251	stazionecentrale	noun	0,312104	1,458213196	0,866898	0,744147
stazione	laterale	0	12	28	cedx	0	1	595,882228	stazionelaterale	noun	0,19907	NA	NA	NA
stella	rossa	1	12	48	cz	1	1	657,98663	stellarossa	noun	0,332912	2,256070108	0,818599	0,814124
stella	verde	0	12	19	cedx	0	1	473,660828	stellaverde	noun	0,086498	NA	NA	NA
torre	medievale	1	12	46	cz	1	1	455,241797	torremedievale	noun	0,245661	2,45470966	0,806321	0,771434
torre	moderna	0	12	20	cz	1	0	688,799135	torremoderna	noun	0,107438	NA	NA	NA
uniforme	militare	1	12	57	cz	1	1	376,321991	uniformemilitare	noun	0,232102	2,260453018	0,807289	0,761413
uova	fresche	1	12	5	cz	1	1	799,406559	uovafresche	noun	0,322646	1,985988857	0,854402	0,767493
uova	stantie	0	12	28	cz	1	0	972,346485	uovastantie	noun	0,135536	NA	NA	NA
uva	bianca	1	12	52	cedx	1	1	828,636391	uvabianca	noun	0,151458	2,019035585	0,843283	0,658991
uva	marrone	0	12	26	cz	0	1	525,16053	uvamarrone	noun	0,16491	NA	NA	NA
vedova	bianca	0	12	21	cedx	0	1	601,758394	vedovabianca	noun	0,191579	NA	NA	NA
vedova	nera	1	12	35	cz	1	1	544,322882	vedovanera	noun	0,219782	1,743642921	0,792584	0,769049
zucchero	amaro	0	12	34	cedx	0	1	648,890711	zuccheroamaro	noun	0,324915	NA	NA	NA
zucchero	dolce	1	12	42	cz	1	1	584,109782	zuccherodolce	noun	0,345696	3,997025779	0,882893	0,745836
albicocca	secca	1	13	18	cz	1	1	539,926024	albicoccasecca	noun	0,281248	1,802891628	0,862305	0,72847
albicocca	viola	0	13	70	cz	0	1	436,502684	albicoccaviola	noun	0,472329	NA	NA	NA
alghe	fossili	0	13	24	cz	0	1	545,09351	alghefossili	noun	0,291178	NA	NA	NA
alghe	marine	1	13	22	cedx	1	1	550,826362	alghemarine	noun	0,391601	1,497166264	0,874111	0,789236
animale	adolescente	0	13	41	cz	0	1	797,290577	animaleadolescente	noun	0,135533	NA	NA	NA
animale	adulto	1	13	11	cedx	1	1	743,824145	animaleadulto	noun	0,381247	3,114697454	0,850281	0,810744
arancia	salata	0	13	25	cz	0	1	626,382683	aranciasalata	noun	0,123622	NA	NA	NA
arma	bianca	1	13	43	cz	0	0	555,343207	armabianca	noun	0,063105	2,486266785	0,783976	0,669027
arma	nera	0	13	12	cz	0	1	603,313969	armanera	noun	0,00719	NA	NA	NA
arma	perdente	0	13	56	cz	0	1	547,887022	armaperdente	noun	0,122469	NA	NA	NA
arma	vincente	1	13	17	cedx	1	1	669,664091	armavincente	noun	0,180489	2,417879548	0,777351	0,759039
automobile	agonistica	0	13	58	cz	0	1	528,216365	automobileagonistica	noun	0,173177	NA	NA	NA
automobile	sportiva	1	13	47	cz	1	1	503,266546	automobilesportiva	noun	0,241369	3,143027818	0,794132	0,781456
avvocato	attaccante	0	13	70	cedx	0	1	560,315138	avvocatoattaccante	noun	0,240921	NA	NA	NA
avvocato	difensore	1	13	38	cz	1	1	519,500174	avvocatodifensore	noun	0,556835	1,903483344	0,863248	0,899969
bacio	distaccato	0	13	21	cz	0	1	566,72091	baciodistaccato	noun	0,016741	NA	NA	NA
bacio	passionale	1	13	11	cz	1	1	587,89057	baciopassionale	noun	0,278426	3,270144858	0,788474	0,810279
banana	rosa	0	13	35	cz	0	1	508,649842	bananarosa	noun	0,185339	NA	NA	NA
bandiera	bianca	1	13	18	cedx	1	1	539,489935	bandierabianca	noun	0,315268	1,719294001	0,86767	0,745336
barba	lunga	1	13	50	cedx	1	1	501,796038	barbalunga	noun	0,188404	1,646081813	0,836519	0,695729
bistecca	bassa	0	13	31	cz	0	1	519,754117	bisteccabassa	noun	0,059595	NA	NA	NA
bottiglia	ocra	0	13	30	cedx	0	1	568,822574	bottigliaocra	noun	0,146795	NA	NA	NA
bottiglia	verde	1	13	51	cedx	1	1	426,004283	bottigliaverde	noun	0,101314	3,189898461	0,824763	0,646129
braccio	armato	1	13	59	cedx	0	0	723,843673	braccioarmato	noun	0,247112	1,970381318	0,781877	0,797309
braccio	calmo	0	13	57	cz	0	1	684,742125	bracciocalmo	noun	0,177834	NA	NA	NA
braccio	inerme	0	13	37	cedx	0	1	632,055471	braccioinerme	noun	0,273296	NA	NA	NA
brezza	diurna	0	13	1	cz	0	1	593,823307	brezzadiurna	noun	0,31246	NA	NA	NA
brezza	notturna	1	13	63	cedx	1	1	610,983728	brezzanotturna	noun	0,185744	1,987930958	0,844817	0,682665
cane	fedele	1	13	48	cedx	1	1	543,724761	canefedele	noun	0,121937	3,12177003	0,77227	0,724722
cane	infido	0	13	36	cedx	0	1	491,319148	caneinfido	noun	0,206082	NA	NA	NA
carota	grassa	0	13	49	cz	0	1	505,896909	carotagrassa	noun	0,178164	NA	NA	NA
casco	beige	0	13	24	cedx	0	1	591,650196	cascobeige	noun	0,2154	NA	NA	NA
cavallo	pazzo	1	13	27	cedx	1	1	575,658848	cavallopazzo	noun	0,280735	2,396594899	0,802758	0,797686
cavallo	razionale	0	13	67	cz	0	1	616,165393	cavallorazionale	noun	0,096536	NA	NA	NA
caverna	buia	1	13	20	cz	1	1	516,00818	cavernabuia	noun	0,452417	2,296283561	0,870133	0,833161
cenere	gialla	0	13	30	cz	0	1	526,166873	ceneregialla	noun	0,177565	NA	NA	NA
cuore	affollato	0	13	3	cz	0	1	469,905463	cuoreaffollato	noun	0,05298	NA	NA	NA
cuore	aperto	1	13	32	cz	1	1	673,607609	cuoreaperto	noun	0,132319	2,561050708	0,742399	0,762301
cuore	logico	0	13	52	cz	0	1	534,837389	cuorelogico	noun	0,050038	NA	NA	NA
cuore	matto	1	13	32	cedx	1	1	540,245827	cuorematto	noun	0,047218	3,438634502	0,61746	0,81488
cuore	solitario	1	13	7	cz	1	1	687,514614	cuoresolitario	noun	0,148801	2,820027958	0,708112	0,803607
denaro	difficile	0	13	35	cedx	0	1	511,927144	denarodifficile	noun	0,046268	NA	NA	NA
denaro	facile	1	13	69	cedx	1	1	616,951526	denarofacile	noun	0,136871	2,799313193	0,817104	0,682903
denaro	sporco	1	13	55	cz	1	1	489,180748	denarosporco	noun	0,357089	1,820140731	0,818283	0,829117
elefante	africano	1	13	69	cz	1	1	573,58959	elefanteafricano	noun	0,382056	1,878454206	0,853199	0,807987
elefante	europeo	0	13	31	cedx	0	1	570,213323	elefanteeuropeo	noun	0,121022	NA	NA	NA
erba	rossa	0	13	6	cedx	0	1	493,212894	erbarossa	noun	0,158657	NA	NA	NA
erba	secca	1	13	61	cz	1	1	507,687709	erbasecca	noun	0,190331	2,273163785	0,827444	0,708771
famiglia	semplice	1	13	45	cedx	0	0	581,356499	famigliasemplice	noun	-0,05081	4,177699425	0,734013	0,640959
ferita	aperta	1	13	26	cedx	1	1	473,783959	feritaaperta	noun	0,201439	1,964252989	0,839596	0,701203
ferita	otturata	0	13	46	cz	0	1	551,651467	feritaotturata	noun	0,308061	NA	NA	NA
ferro	caldo	1	13	53	cz	1	1	616,241939	ferrocaldo	noun	0,249321	2,92151307	0,814626	0,764775
fiamma	pigra	0	13	56	cedx	0	1	491,101802	fiammapigra	noun	0,045414	NA	NA	NA
fiamma	viva	1	13	7	cedx	1	1	546,733873	fiammaviva	noun	0,216274	2,279429335	0,853498	0,693353
folla	rinsavita	0	13	60	cedx	0	1	606,043715	follarinsavita	noun	0,160667	NA	NA	NA
formaggio	fiacco	0	13	57	cedx	0	1	590,477491	formaggiofiacco	noun	0,076118	NA	NA	NA
formaggio	fresco	1	13	62	cz	1	1	461,670548	formaggiofresco	noun	0,406516	1,605466861	0,87782	0,794474
fragola	fresca	1	13	45	cz	1	1	559,626154	fragolafresca	noun	0,282877	3,860637417	0,803578	0,798203
fragola	rancida	0	13	6	cz	0	1	582,761566	fragolarancida	noun	0,336059	NA	NA	NA
fumo	nero	1	13	50	cz	1	1	556,731163	fumonero	noun	0,187792	1,934960346	0,8382	0,693067
fumo	pulito	0	13	49	cedx	0	1	505,753734	fumopulito	noun	0,158131	NA	NA	NA
gallina	giovane	0	13	4	cz	0	1	657,407436	gallinagiovane	noun	0,173204	NA	NA	NA
gallina	vecchia	1	13	34	cedx	1	1	507,091753	gallinavecchia	noun	0,236694	2,002513173	0,874646	0,678011
ghiaccio	snello	0	13	37	cz	0	1	634,152804	ghiacciosnello	noun	0,039913	NA	NA	NA
gufo	muto	0	13	65	cz	0	1	616,123348	gufomuto	noun	0,184299	NA	NA	NA
gufo	parlante	1	13	27	cz	1	1	647,902736	gufoparlante	noun	0,276014	3,04453976	0,775149	0,821188
inverno	lento	0	13	44	cedx	0	1	538,720983	invernolento	noun	0,128872	NA	NA	NA
inverno	lungo	1	13	63	cz	1	1	465,716872	invernolungo	noun	0,13534	2,869845258	0,818146	0,680448
investigatore	pubblico	0	13	12	cedx	0	1	626,536962	investigatorepubblico	noun	0,26436	NA	NA	NA
lago	maggiore	1	13	17	cz	1	1	504,484299	lagomaggiore	noun	0,077047	1,293199897	0,843189	0,600984
latte	diviso	0	13	65	cedx	0	1	578,511585	lattediviso	noun	0,060378	NA	NA	NA
latte	materno	1	13	62	cedx	1	1	570,201311	lattematerno	noun	0,39702	1,646809708	0,836518	0,835019
latte	paterno	0	13	36	cz	0	1	511,521925	lattepaterno	noun	0,030377	NA	NA	NA
letto	caldo	1	13	19	cz	1	1	421,282733	lettocaldo	noun	0,178368	3,240072488	0,754475	0,780378
letto	temperato	0	13	1	cedx	0	1	588,763935	lettotemperato	noun	0,036329	NA	NA	NA
limone	blu	0	13	52	cedx	0	1	449,434844	limoneblu	noun	0,262335	NA	NA	NA
limone	giallo	1	13	5	cedx	1	1	453,579645	limonegiallo	noun	0,276293	3,244636915	0,83999	0,753563
limone	rosso	0	13	10	cedx	0	1	509,681747	limonerosso	noun	0,301269	NA	NA	NA
mela	gialla	1	13	14	cz	1	1	519,362587	melagialla	noun	0,251848	3,066270004	0,788762	0,793533
mela	nera	0	13	9	cedx	0	1	546,294292	melanera	noun	0,114461	NA	NA	NA
mela	rossa	1	13	33	cedx	1	1	494,964025	melarossa	noun	0,195855	2,63490624	0,764355	0,782011
melanzana	gialla	0	13	41	cedx	0	1	739,072075	melanzanagialla	noun	0,352686	NA	NA	NA
melanzana	viola	1	13	61	cedx	1	1	486,190144	melanzanaviola	noun	0,211252	2,720737977	0,777986	0,778453
notte	opaca	0	13	3	cedx	1	0	675,118765	notteopaca	noun	0,067427	NA	NA	NA
notte	superficiale	0	13	40	cedx	0	1	552,985854	nottesuperficiale	noun	-0,01228	NA	NA	NA
oca	bianca	1	13	34	cz	1	1	656,050699	ocabianca	noun	0,271075	2,227993766	0,864455	0,71822
orso	affamato	1	13	68	cz	0	0	557,887245	orsoaffamato	noun	0,256477	3,131003459	0,801456	0,783603
orso	polare	1	13	19	cedx	1	1	535,225357	orsopolare	noun	0,262964	1,605958652	0,781128	0,807805
orso	sazio	0	13	29	cz	0	1	590,241497	orsosazio	noun	0,105814	NA	NA	NA
orso	tropicale	0	13	40	cz	0	1	525,003806	orsotropicale	noun	0,186279	NA	NA	NA
pecora	nera	1	13	42	cedx	1	1	493,851104	pecoranera	noun	0,269043	1,492089765	0,832878	0,757129
pelle	sensibile	1	13	13	cedx	1	1	546,501371	pellesensibile	noun	0,235845	2,607198634	0,820895	0,748574
peperone	cremisi	0	13	44	cz	0	1	667,613831	peperonecremisi	noun	0,22132	NA	NA	NA
peperone	giallo	1	13	66	cz	1	1	502,024838	peperonegiallo	noun	0,407756	1,35019202	0,892293	0,776059
peperone	ocra	0	13	25	cedx	0	1	600,973238	peperoneocra	noun	0,30173	NA	NA	NA
peperone	rosso	1	13	20	cedx	1	1	466,658123	peperonerosso	noun	0,411046	1,187366743	0,899929	0,76741
pera	corta	0	13	15	cedx	0	1	641,3885	peracorta	noun	0,156699	NA	NA	NA
persona	aperta	1	13	68	cedx	1	1	617,351926	personaaperta	noun	0,016258	4,336303373	0,666357	0,756368
pianeta	blu	0	13	21	cedx	0	1	664,635519	pianetablu	noun	0,108379	NA	NA	NA
pianeta	rosso	1	13	33	cz	1	1	725,920473	pianetarosso	noun	0,133895	1,730210105	0,78321	0,721027
piccione	verde	0	13	60	cz	0	1	522,210155	piccioneverde	noun	0,178005	NA	NA	NA
poltrona	piena	0	13	10	cz	0	1	596,474273	poltronapiena	noun	0,027325	NA	NA	NA
poltrona	vuota	1	13	14	cedx	0	0	733,972614	poltronavuota	noun	0,234839	2,665926433	0,814744	0,754939
pomodoro	fresco	1	13	28	cedx	1	1	713,980757	pomodorofresco	noun	0,365177	1,562698501	0,876171	0,76867
pomodoro	rancido	0	13	46	cedx	0	1	566,116993	pomodororancido	noun	0,329137	NA	NA	NA
principe	azzurro	1	13	8	cz	1	1	419,733723	principeazzurro	noun	0,294223	1,560258144	0,797356	0,811396
quercia	stretta	0	13	2	cz	0	1	465,02223	querciastretta	noun	0,032943	NA	NA	NA
romanzo	giallo	1	13	38	cedx	1	1	631,597033	romanzogiallo	noun	0,398377	2,184394274	0,854339	0,817044
sale	grosso	1	13	26	cz	1	1	592,346024	salegrosso	noun	0,16393	2,21808096	0,817716	0,701884
sale	sottile	0	13	2	cedx	0	1	542,379478	salesottile	noun	0,188835	NA	NA	NA
scatola	fatata	0	13	23	cedx	0	1	657,504026	scatolafatata	noun	0,198285	NA	NA	NA
scatola	magica	1	13	47	cedx	1	1	599,7624	scatolamagica	noun	0,162758	2,136244802	0,773997	0,750721
scuola	materna	1	13	53	cedx	1	1	488,124329	scuolamaterna	noun	0,659003	1,757710446	0,886511	0,932234
scuola	paterna	0	13	64	cz	0	1	693,788736	scuolapaterna	noun	0,281539	NA	NA	NA
sedia	analogica	0	13	23	cz	0	1	585,646639	sediaanalogica	noun	-0,00834	NA	NA	NA
sedia	elettrica	1	13	43	cedx	1	1	577,841108	sediaelettrica	noun	0,279832	1,551468936	0,822373	0,776345
segretaria	privata	1	13	5	cz	0	0	782,336163	segretariaprivata	noun	0,106352	2,855559534	0,779861	0,705343
soldato	complesso	0	13	29	cedx	0	1	549,914863	soldatocomplesso	noun	0,050858	NA	NA	NA
soldato	semplice	1	13	48	cz	0	0	553,762908	soldatosemplice	noun	0,088631	2,23207629	0,836071	0,620564
sole	caldo	1	13	28	cz	1	1	740,762164	solecaldo	noun	0,407712	2,804121005	0,81229	0,863756
sole	freddo	0	13	54	cedx	0	1	484,249535	solefreddo	noun	0,375852	NA	NA	NA
sorriso	depresso	0	13	15	cz	0	1	601,542445	sorrisodepresso	noun	0,156377	NA	NA	NA
sorriso	diabolico	1	13	42	cz	1	1	738,091783	sorrisodiabolico	noun	0,163101	3,379231329	0,769189	0,75592
sorriso	divertito	1	13	22	cz	1	1	543,62426	sorrisodivertito	noun	0,38173	2,536962579	0,860325	0,799556
specchio	muto	0	13	39	cz	0	1	457,106839	specchiomuto	noun	0,23194	NA	NA	NA
stazione	centrale	1	13	66	cedx	1	1	523,421901	stazionecentrale	noun	0,312104	1,458213196	0,866898	0,744147
stazione	laterale	0	13	39	cedx	0	1	558,925436	stazionelaterale	noun	0,19907	NA	NA	NA
stella	rossa	1	13	16	cz	0	0	593,103663	stellarossa	noun	0,332912	2,256070108	0,818599	0,814124
stella	verde	0	13	4	cedx	0	1	521,851311	stellaverde	noun	0,086498	NA	NA	NA
torre	medievale	1	13	55	cedx	1	1	536,90029	torremedievale	noun	0,245661	2,45470966	0,806321	0,771434
torre	moderna	0	13	64	cedx	0	1	586,342049	torremoderna	noun	0,107438	NA	NA	NA
uniforme	militare	1	13	8	cedx	1	1	502,139448	uniformemilitare	noun	0,232102	2,260453018	0,807289	0,761413
uova	fresche	1	13	59	cz	1	1	528,824194	uovafresche	noun	0,322646	1,985988857	0,854402	0,767493
uova	stantie	0	13	9	cz	0	1	555,16141	uovastantie	noun	0,135536	NA	NA	NA
uva	bianca	1	13	13	cz	1	1	442,089009	uvabianca	noun	0,151458	2,019035585	0,843283	0,658991
uva	marrone	0	13	67	cedx	0	1	622,050009	uvamarrone	noun	0,16491	NA	NA	NA
vedova	bianca	0	13	58	cedx	0	1	437,961389	vedovabianca	noun	0,191579	NA	NA	NA
vedova	nera	1	13	16	cedx	1	1	504,916616	vedovanera	noun	0,219782	1,743642921	0,792584	0,769049
zucchero	amaro	0	13	54	cz	0	1	494,395866	zuccheroamaro	noun	0,324915	NA	NA	NA
zucchero	dolce	1	13	51	cz	1	1	500,694083	zuccherodolce	noun	0,345696	3,997025779	0,882893	0,745836
albicocca	secca	1	14	52	cz	1	1	620,763812	albicoccasecca	noun	0,281248	1,802891628	0,862305	0,72847
albicocca	viola	0	14	29	cz	0	1	645,290184	albicoccaviola	noun	0,472329	NA	NA	NA
alghe	fossili	0	14	7	cedx	0	1	666,19752	alghefossili	noun	0,291178	NA	NA	NA
alghe	marine	1	14	11	cz	1	1	638,820786	alghemarine	noun	0,391601	1,497166264	0,874111	0,789236
animale	adolescente	0	14	19	cz	0	1	715,604916	animaleadolescente	noun	0,135533	NA	NA	NA
animale	adulto	1	14	51	cedx	1	1	1326,247889	animaleadulto	noun	0,381247	3,114697454	0,850281	0,810744
arancia	salata	0	14	66	cz	0	1	1291,684348	aranciasalata	noun	0,123622	NA	NA	NA
arma	bianca	1	14	54	cz	1	1	980,465045	armabianca	noun	0,063105	2,486266785	0,783976	0,669027
arma	nera	0	14	26	cz	1	0	994,194025	armanera	noun	0,00719	NA	NA	NA
arma	perdente	0	14	58	cz	1	0	1321,409634	armaperdente	noun	0,122469	NA	NA	NA
arma	vincente	1	14	69	cz	1	1	713,334027	armavincente	noun	0,180489	2,417879548	0,777351	0,759039
automobile	agonistica	0	14	49	cz	1	0	1574,020511	automobileagonistica	noun	0,173177	NA	NA	NA
automobile	sportiva	1	14	17	cedx	1	1	527,060911	automobilesportiva	noun	0,241369	3,143027818	0,794132	0,781456
avvocato	attaccante	0	14	48	cz	0	1	942,413561	avvocatoattaccante	noun	0,240921	NA	NA	NA
avvocato	difensore	1	14	37	cedx	1	1	513,035456	avvocatodifensore	noun	0,556835	1,903483344	0,863248	0,899969
bacio	distaccato	0	14	20	cedx	0	1	749,230349	baciodistaccato	noun	0,016741	NA	NA	NA
bacio	passionale	1	14	33	cedx	1	1	661,211341	baciopassionale	noun	0,278426	3,270144858	0,788474	0,810279
banana	rosa	0	14	2	cedx	0	1	436,923198	bananarosa	noun	0,185339	NA	NA	NA
bandiera	bianca	1	14	63	cedx	1	1	731,478302	bandierabianca	noun	0,315268	1,719294001	0,86767	0,745336
barba	lunga	1	14	3	cedx	1	1	506,357512	barbalunga	noun	0,188404	1,646081813	0,836519	0,695729
bistecca	bassa	0	14	44	cz	0	1	1206,807779	bisteccabassa	noun	0,059595	NA	NA	NA
bottiglia	ocra	0	14	18	cz	0	1	756,99195	bottigliaocra	noun	0,146795	NA	NA	NA
bottiglia	verde	1	14	4	cz	1	1	556,291023	bottigliaverde	noun	0,101314	3,189898461	0,824763	0,646129
braccio	armato	1	14	22	cz	1	1	895,897104	braccioarmato	noun	0,247112	1,970381318	0,781877	0,797309
braccio	calmo	0	14	57	cedx	1	0	715,524738	bracciocalmo	noun	0,177834	NA	NA	NA
braccio	inerme	0	14	59	cz	1	0	1545,497053	braccioinerme	noun	0,273296	NA	NA	NA
brezza	diurna	0	14	60	cz	0	1	807,636655	brezzadiurna	noun	0,31246	NA	NA	NA
brezza	notturna	1	14	53	cz	0	0	608,211868	brezzanotturna	noun	0,185744	1,987930958	0,844817	0,682665
cane	fedele	1	14	68	cedx	1	1	744,640031	canefedele	noun	0,121937	3,12177003	0,77227	0,724722
cane	infido	0	14	39	cz	0	1	1086,272836	caneinfido	noun	0,206082	NA	NA	NA
carota	grassa	0	14	66	cedx	0	1	794,481631	carotagrassa	noun	0,178164	NA	NA	NA
casco	beige	0	14	60	cedx	1	0	1043,229028	cascobeige	noun	0,2154	NA	NA	NA
cavallo	pazzo	1	14	42	cedx	1	1	814,813335	cavallopazzo	noun	0,280735	2,396594899	0,802758	0,797686
cavallo	razionale	0	14	14	cz	0	1	600,509981	cavallorazionale	noun	0,096536	NA	NA	NA
caverna	buia	1	14	42	cz	1	1	667,95738	cavernabuia	noun	0,452417	2,296283561	0,870133	0,833161
cenere	gialla	0	14	59	cedx	0	1	697,005555	ceneregialla	noun	0,177565	NA	NA	NA
cuore	affollato	0	14	18	cedx	0	1	625,068829	cuoreaffollato	noun	0,05298	NA	NA	NA
cuore	aperto	1	14	40	cedx	0	0	947,343377	cuoreaperto	noun	0,132319	2,561050708	0,742399	0,762301
cuore	logico	0	14	35	cedx	0	1	714,173659	cuorelogico	noun	0,050038	NA	NA	NA
cuore	matto	1	14	64	cz	1	1	683,381547	cuorematto	noun	0,047218	3,438634502	0,61746	0,81488
cuore	solitario	1	14	40	cz	1	1	815,545132	cuoresolitario	noun	0,148801	2,820027958	0,708112	0,803607
denaro	difficile	0	14	10	cz	0	1	676,155419	denarodifficile	noun	0,046268	NA	NA	NA
denaro	facile	1	14	5	cz	1	1	611,768465	denarofacile	noun	0,136871	2,799313193	0,817104	0,682903
denaro	sporco	1	14	61	cz	1	1	715,831342	denarosporco	noun	0,357089	1,820140731	0,818283	0,829117
elefante	africano	1	14	65	cz	1	1	1316,134942	elefanteafricano	noun	0,382056	1,878454206	0,853199	0,807987
elefante	europeo	0	14	6	cz	0	1	793,204723	elefanteeuropeo	noun	0,121022	NA	NA	NA
erba	rossa	0	14	38	cz	0	1	703,308172	erbarossa	noun	0,158657	NA	NA	NA
erba	secca	1	14	54	cedx	1	1	930,681204	erbasecca	noun	0,190331	2,273163785	0,827444	0,708771
famiglia	semplice	1	14	43	cz	1	1	1085,337871	famigliasemplice	noun	-0,05081	4,177699425	0,734013	0,640959
ferita	aperta	1	14	70	cz	1	1	960,589544	feritaaperta	noun	0,201439	1,964252989	0,839596	0,701203
ferita	otturata	0	14	35	cz	0	1	697,163257	feritaotturata	noun	0,308061	NA	NA	NA
ferro	caldo	1	14	12	cedx	1	1	667,141913	ferrocaldo	noun	0,249321	2,92151307	0,814626	0,764775
fiamma	pigra	0	14	44	cedx	0	1	818,213767	fiammapigra	noun	0,045414	NA	NA	NA
fiamma	viva	1	14	27	cz	1	1	655,14842	fiammaviva	noun	0,216274	2,279429335	0,853498	0,693353
folla	rinsavita	0	14	31	cedx	1	0	929,822575	follarinsavita	noun	0,160667	NA	NA	NA
formaggio	fiacco	0	14	16	cedx	0	1	916,92771	formaggiofiacco	noun	0,076118	NA	NA	NA
formaggio	fresco	1	14	4	cedx	1	1	493,739707	formaggiofresco	noun	0,406516	1,605466861	0,87782	0,794474
fragola	fresca	1	14	3	cz	1	1	515,344478	fragolafresca	noun	0,282877	3,860637417	0,803578	0,798203
fragola	rancida	0	14	36	cz	0	1	737,975218	fragolarancida	noun	0,336059	NA	NA	NA
fumo	nero	1	14	50	cedx	1	1	634,283477	fumonero	noun	0,187792	1,934960346	0,8382	0,693067
fumo	pulito	0	14	46	cedx	0	1	693,95405	fumopulito	noun	0,158131	NA	NA	NA
gallina	giovane	0	14	55	cz	0	1	1473,738701	gallinagiovane	noun	0,173204	NA	NA	NA
gallina	vecchia	1	14	53	cedx	1	1	563,748814	gallinavecchia	noun	0,236694	2,002513173	0,874646	0,678011
ghiaccio	snello	0	14	47	cedx	0	1	1240,423573	ghiacciosnello	noun	0,039913	NA	NA	NA
gufo	muto	0	14	9	cedx	0	1	700,200933	gufomuto	noun	0,184299	NA	NA	NA
gufo	parlante	1	14	27	cedx	1	1	1278,770556	gufoparlante	noun	0,276014	3,04453976	0,775149	0,821188
inverno	lento	0	14	46	cz	0	1	806,252261	invernolento	noun	0,128872	NA	NA	NA
inverno	lungo	1	14	12	cz	1	1	562,330129	invernolungo	noun	0,13534	2,869845258	0,818146	0,680448
investigatore	pubblico	0	14	10	cedx	0	1	727,026829	investigatorepubblico	noun	0,26436	NA	NA	NA
lago	maggiore	1	14	22	cedx	1	1	674,134282	lagomaggiore	noun	0,077047	1,293199897	0,843189	0,600984
latte	diviso	0	14	62	cz	0	1	755,372121	lattediviso	noun	0,060378	NA	NA	NA
latte	materno	1	14	8	cedx	1	1	622,034854	lattematerno	noun	0,39702	1,646809708	0,836518	0,835019
latte	paterno	0	14	67	cz	0	1	867,770205	lattepaterno	noun	0,030377	NA	NA	NA
letto	caldo	1	14	65	cedx	1	1	921,097304	lettocaldo	noun	0,178368	3,240072488	0,754475	0,780378
