subject	condition	task	word	category	accuracy	raw_rt	log10_rt
26	pIPL	S	Biber	__	1	682.0	2.833784374656479	
26	pIPL	S	Bohrer	SA	1	730.0	2.863322860120456	
26	pIPL	S	Nachtigall	S_	1	1232.0	3.090610707828407	
26	pIPL	S	Gecko	__	1	1078.0	3.03261876085072	
26	pIPL	S	Zwiebel	_A	1	759.0	2.88024177589548	
26	pIPL	S	Nelke	__	1	679.0	2.8318697742805017	
26	pIPL	S	Mast	__	1	634.0	2.802089257881733	
26	pIPL	S	Gong	SA	1	764.0	2.8830933585756897	
26	pIPL	S	Satellit	__	1	746.0	2.8727388274726686	
26	pIPL	S	Kontrabass	SA	1	671.0	2.826722520168992	
26	pIPL	S	Zange	_A	1	882.0	2.94546858513182	
26	pIPL	S	Bach	S_	1	2115.0	3.325310371711061	
26	pIPL	S	Xylophon	SA	1	895.0	2.951823035315912	
26	pIPL	S	Propeller	S_	1	991.0	2.9960736544852753	
26	pIPL	S	Fön	SA	1	1197.0	3.0780941504064105	
26	pIPL	S	Gitarre	SA	1	827.0	2.9175055095525466	
26	pIPL	S	Drossel	S_	1	1151.0	3.0610753236297916	
26	pIPL	S	Krawatte	_A	1	738.0	2.8680563618230415	
26	pIPL	S	Mikrofon	SA	1	1497.0	3.1752218003430523	
26	pIPL	S	Pavian	S_	1	1353.0	3.131297796597623	
26	pIPL	S	Balken	__	1	671.0	2.826722520168992	
26	pIPL	S	Amsel	S_	1	703.0	2.846955325019824	
26	pIPL	S	Margerite	__	1	805.0	2.9057958803678687	
26	pIPL	S	Waffel	_A	1	664.0	2.8221680793680175	
26	pIPL	S	Harfe	SA	1	584.0	2.7664128471123997	
26	pIPL	S	Kanone	SA	1	1143.0	3.0580462303952816	
26	pIPL	S	Ente	S_	1	783.0	2.8937617620579434	
26	pIPL	S	Ananas	_A	1	653.0	2.814913181275074	
26	pIPL	S	Qualle	__	1	868.0	2.938519725176492	
26	pIPL	S	Eule	S_	1	1052.0	3.02201573981772	
26	pIPL	S	Lanze	_A	1	817.0	2.9122220565324155	
26	pIPL	S	Tandem	_A	1	1365.0	3.1351326513767748	
26	pIPL	S	Keyboard	SA	1	736.0	2.866877814337499	
26	pIPL	S	Geröll	S_	0	1463.0	3.1652443261253107	
26	pIPL	S	Pferd	SA	0	1947.0	3.2893659515200318	
26	pIPL	S	Piranha	__	1	1418.0	3.151676230847048	
26	pIPL	S	Wasserfall	S_	1	962.0	2.983175072037813	
26	pIPL	S	Serviette	_A	1	819.0	2.9132839017604186	
26	pIPL	S	Kamm	_A	1	777.0	2.890421018800914	
26	pIPL	S	Pinsel	_A	1	875.0	2.942008053022313	
26	pIPL	S	Alge	__	1	786.0	2.895422546039408	
26	pIPL	S	Kröte	S_	1	994.0	2.997386384397313	
26	pIPL	S	Zigarette	_A	1	719.0	2.8567288903828825	
26	pIPL	S	Maske	_A	1	573.0	2.75815462196739	
26	pIPL	S	Wellensittich	S_	1	1038.0	3.016197353512439	
26	pIPL	S	Seife	_A	1	659.0	2.8188854145940097	
26	pIPL	S	Cello	SA	1	675.0	2.829303772831025	
26	pIPL	S	Höhle	__	1	813.0	2.910090545594068	
26	pIPL	S	Turbine	S_	1	1234.0	3.091315159697223	
26	pIPL	S	Zwetschge	_A	1	645.0	2.8095597146352675	
26	pIPL	S	Ukulele	SA	1	713.0	2.8530895298518657	
26	pIPL	S	Häcksler	SA	1	737.0	2.8674674878590514	
26	pIPL	S	Auster	__	1	745.0	2.8721562727482928	
26	pIPL	S	Lawine	S_	1	1862.0	3.269979676645324	
26	pIPL	S	Spinne	__	1	676.0	2.829946695941636	
26	pIPL	S	Posaune	SA	1	650.0	2.8129133566428557	
26	pIPL	S	Geläut	S_	1	783.0	2.8937617620579434	
26	pIPL	S	Sirene	S_	1	718.0	2.8561244442423	
26	pIPL	S	Käfer	__	1	840.0	2.9242792860618816	
26	pIPL	S	Hornisse	S_	0	793.0	2.8992731873176036	
26	pIPL	S	Elefant	S_	1	2054.0	3.3126004392612596	
26	pIPL	S	Lüftung	S_	1	1532.0	3.185258765296585	
26	pIPL	S	Flyer	_A	1	904.0	2.9561684304753633	
26	pIPL	S	Rassel	SA	1	779.0	2.8915374576725643	
26	pIPL	S	Trompete	SA	1	577.0	2.7611758131557314	
26	pIPL	S	Tablett	_A	1	786.0	2.895422546039408	
26	pIPL	S	Seil	_A	1	1001.0	3.000434077479319	
26	pIPL	S	Moped	SA	1	758.0	2.8796692056320534	
26	pIPL	S	Schaf	S_	1	1059.0	3.024895960107485	
26	pIPL	S	Flinte	SA	1	853.0	2.930949031167523	
26	pIPL	S	Kuchen	_A	1	703.0	2.846955325019824	
26	pIPL	S	Schraube	_A	1	975.0	2.989004615698537	
26	pIPL	S	Giraffe	__	1	719.0	2.8567288903828825	
26	pIPL	S	Pfeiler	__	1	684.0	2.835056101720116	
26	pIPL	S	Telefon	SA	1	1532.0	3.185258765296585	
26	pIPL	S	Krähe	S_	1	1626.0	3.2111205412580492	
26	pIPL	S	Plakette	__	1	667.0	2.824125833916549	
26	pIPL	S	Schlagzeug	SA	1	796.0	2.900913067737669	
26	pIPL	S	Pullover	_A	1	820.0	2.9138138523837167	
26	pIPL	S	Kleber	_A	1	842.0	2.9253120914996495	
26	pIPL	S	Peitsche	SA	1	1981.0	3.296884475538547	
26	pIPL	S	Gewehr	SA	1	666.0	2.823474229170301	
26	pIPL	S	Raupe	__	1	634.0	2.802089257881733	
26	pIPL	S	Tornado	S_	1	1353.0	3.131297796597623	
26	pIPL	S	Kajak	_A	1	630.0	2.7993405494535817	
26	pIPL	S	Knopf	_A	1	830.0	2.9190780923760737	
26	pIPL	S	Schabe	__	1	802.0	2.9041743682841634	
26	pIPL	S	Frisbee	_A	1	775.0	2.88930170250631	
26	pIPL	S	Perücke	_A	1	668.0	2.824776462475546	
26	pIPL	S	Spatz	S_	0	1821.0	3.26030994579492	
26	pIPL	S	Löffel	_A	1	665.0	2.8228216453031045	
26	pIPL	S	Gazelle	__	1	1125.0	3.0511525224473814	
26	pIPL	S	Baby	SA	1	890.0	2.949390006644913	
26	pIPL	S	Floh	__	1	612.0	2.7867514221455614	
26	pIPL	S	Abbildung	__	1	915.0	2.9614210940664485	
26	pIPL	S	Dach	__	1	793.0	2.8992731873176036	
26	pIPL	S	Ferkel	S_	1	1486.0	3.1720188094245563	
26	pIPL	S	Skorpion	__	1	609.0	2.784617292632875	
26	pIPL	S	Henne	S_	1	939.0	2.972665592266111	
26	pIPL	S	Cembalo	SA	1	985.0	2.9934362304976116	
14	sham	A	Tablett	_A	1	1091.0	3.037824750588342	
14	sham	A	Turbine	S_	0	1216.0	3.084933574936716	
14	sham	A	Krawatte	_A	1	1060.0	3.0253058652647704	
14	sham	A	Gecko	__	1	1236.0	3.092018470752797	
14	sham	A	Raupe	__	1	1220.0	3.0863598306747484	
14	sham	A	Ferkel	S_	0	2086.0	3.319314304090512	
14	sham	A	Posaune	SA	1	1229.0	3.089551882886454	
14	sham	A	Lanze	_A	1	1136.0	3.055378331375	
14	sham	A	Ukulele	SA	1	999.0	2.9995654882259823	
14	sham	A	Frisbee	_A	1	1028.0	3.011993114659257	
14	sham	A	Gewehr	SA	1	1014.0	3.0060379549973173	
14	sham	A	Geläut	S_	1	2206.0	3.343605508104172	
14	sham	A	Seil	_A	1	1210.0	3.0827853703164503	
14	sham	A	Schaf	S_	0	2300.0	3.361727836017593	
14	sham	A	Alge	__	1	2574.0	3.410608542568368	
14	sham	A	Pferd	SA	1	953.0	2.979092900638326	
14	sham	A	Spatz	S_	1	1329.0	3.123524980942732	
14	sham	A	Flöte	SA	1	1090.0	3.037426497940624	
14	sham	A	Käfer	__	1	1128.0	3.0523090996473234	
14	sham	A	Sirene	S_	0	4103.0	3.6131015169669127	
14	sham	A	Serviette	_A	1	1119.0	3.04883008652835	
14	sham	A	Rassel	SA	1	987.0	2.9943171526696366	
14	sham	A	Flinte	SA	1	914.0	2.960946195733831	
14	sham	A	Flyer	_A	1	911.0	2.9595183769729982	
14	sham	A	Pinsel	_A	1	1072.0	3.030194785356751	
14	sham	A	Geröll	S_	1	1071.0	3.029789470831856	
14	sham	A	Tornado	S_	1	1124.0	3.0507663112330423	
14	sham	A	Qualle	__	1	916.0	2.9618954736678504	
14	sham	A	Zwiebel	_A	1	1564.0	3.1942367487238292	
14	sham	A	Schraube	_A	1	854.0	2.931457870689005	
14	sham	A	Kamm	_A	1	1059.0	3.024895960107485	
14	sham	A	Cembalo	SA	1	3438.0	3.5363058723510337	
14	sham	A	Schlagzeug	SA	1	1088.0	3.036628895362161	
14	sham	A	Margerite	__	1	2696.0	3.4307198878632823	
14	sham	A	Pfeiler	__	0	2364.0	3.3736474722092176	
14	sham	A	Waffel	_A	1	2007.0	3.3025473724874854	
14	sham	A	Drossel	S_	1	1078.0	3.03261876085072	
14	sham	A	Nachtigall	S_	1	1222.0	3.0870712059065353	
14	sham	A	Gazelle	__	1	1438.0	3.1577588860468637	
14	sham	A	Trompete	SA	1	1283.0	3.1082266563749283	
14	sham	A	Tandem	_A	1	1301.0	3.1142772965615864	
14	sham	A	Kröte	S_	1	1117.0	3.048053173115609	
14	sham	A	Bohrer	SA	1	1199.0	3.0788191830988487	
14	sham	A	Spinne	__	1	1278.0	3.1065308538223815	
14	sham	A	Tanne	__	1	1405.0	3.1476763242410986	
14	sham	A	Häcksler	SA	1	1961.0	3.292477593667784	
14	sham	A	Propeller	S_	0	1381.0	3.140193678578631	
14	sham	A	Xylophon	SA	1	1232.0	3.090610707828407	
14	sham	A	Bach	S_	1	1804.0	3.256236533205923	
14	sham	A	Dach	__	0	2154.0	3.3332456989619628	
14	sham	A	Höhle	__	1	1469.0	3.1670217957902564	
14	sham	A	Biber	__	1	1032.0	3.0136796972911926	
14	sham	A	Kleber	_A	1	1157.0	3.0633333589517497	
14	sham	A	Balken	__	0	849.0	2.928907690243953	
14	sham	A	Perücke	_A	1	843.0	2.9258275746247424	
14	sham	A	Telefon	SA	1	1129.0	3.052693941924968	
14	sham	A	Kuchen	_A	1	914.0	2.960946195733831	
14	sham	A	Baby	SA	1	1070.0	3.0293837776852097	
14	sham	A	Wellensittich	S_	0	2460.0	3.3909351071033793	
14	sham	A	Zigarette	_A	1	1527.0	3.1838390370564214	
14	sham	A	Zwetschge	_A	1	1645.0	3.216165902285993	
14	sham	A	Amsel	S_	1	911.0	2.9595183769729982	
14	sham	A	Satellit	__	0	3719.0	3.570426178358973	
14	sham	A	Seife	_A	1	1573.0	3.196728722623287	
14	sham	A	Abbildung	__	0	1702.0	3.230959555748569	
14	sham	A	Keyboard	SA	1	1489.0	3.1728946977521764	
14	sham	A	Specht	S_	1	1029.0	3.012415374762433	
14	sham	A	Kontrabass	SA	1	1181.0	3.072249897613515	
14	sham	A	Zange	_A	1	1190.0	3.0755469613925306	
14	sham	A	Floh	__	1	1271.0	3.104145550554008	
14	sham	A	Eule	S_	1	1250.0	3.0969100130080562	
14	sham	A	Kajak	_A	1	1167.0	3.0670708560453703	
14	sham	A	Peitsche	SA	1	1041.0	3.017450729510536	
14	sham	A	Kanone	SA	1	1441.0	3.1586639808139894	
14	sham	A	Wasserfall	S_	1	1704.0	3.2314695904306814	
14	sham	A	Piranha	__	1	1138.0	3.056142262059052	
14	sham	A	Ananas	_A	1	3549.0	3.550105999347593	
14	sham	A	Gitarre	SA	1	1489.0	3.1728946977521764	
14	sham	A	Krähe	S_	1	1733.0	3.238798562713917	
14	sham	A	Ente	S_	1	1140.0	3.0569048513364727	
14	sham	A	Gong	SA	1	1955.0	3.2911467617318855	
14	sham	A	Auster	__	1	2113.0	3.3248994970523134	
14	sham	A	Pavian	S_	1	1635.0	3.2135177569963047	
14	sham	A	Fön	SA	1	1522.0	3.182414652434554	
14	sham	A	Mast	__	0	1381.0	3.140193678578631	
14	sham	A	Schabe	__	1	1597.0	3.203304916138483	
14	sham	A	Giraffe	__	1	1063.0	3.0265332645232967	
14	sham	A	Löffel	_A	1	1407.0	3.1482940974347455	
14	sham	A	Pullover	_A	1	1284.0	3.1085650237328344	
14	sham	A	Harfe	SA	1	1874.0	3.2727695865517594	
14	sham	A	Plakette	__	0	1206.0	3.0813473078041325	
14	sham	A	Elefant	S_	1	891.0	2.949877704036875	
14	sham	A	Hornisse	S_	1	1403.0	3.1470576710283598	
14	sham	A	Maske	_A	1	1761.0	3.245759355967277	
14	sham	A	Salamander	__	1	1260.0	3.100370545117563	
14	sham	A	Mikrofon	SA	1	1413.0	3.1501421618485588	
14	sham	A	Moped	SA	1	1161.0	3.064832219738574	
14	sham	A	Nelke	__	1	1569.0	3.1956229435869368	
14	sham	A	Skorpion	__	1	1394.0	3.144262773761991	
14	sham	A	Lüftung	S_	0	1522.0	3.182414652434554	
14	sham	A	Henne	S_	1	2733.0	3.436639631692661	
14	sham	A	Knopf	_A	1	1210.0	3.0827853703164503	
14	sham	A	Cello	SA	1	942.0	2.9740509027928774	
14	sham	A	Lawine	S_	1	1176.0	3.0704073217401198	
14	sham	S	Kajak	_A	1	1615.0	3.2081725266671217	
14	sham	S	Bohrer	SA	1	874.0	2.941511432634403	
14	sham	S	Trompete	SA	1	834.0	2.921166050637739	
14	sham	S	Mast	__	1	916.0	2.9618954736678504	
14	sham	S	Nachtigall	S_	1	924.0	2.9656719712201065	
14	sham	S	Pfeiler	__	1	1245.0	3.095169351431755	
14	sham	S	Ukulele	SA	1	1123.0	3.050379756261458	
14	sham	S	Eule	S_	1	1419.0	3.151982395457474	
14	sham	S	Bach	S_	1	1153.0	3.061829307294699	
14	sham	S	Propeller	S_	1	1126.0	3.0515383905153275	
14	sham	S	Serviette	_A	1	934.0	2.9703468762300935	
14	sham	S	Wasserfall	S_	1	1149.0	3.060320028688285	
14	sham	S	Skorpion	__	1	1081.0	3.03382569395331	
14	sham	S	Drossel	S_	1	893.0	2.9508514588885464	
14	sham	S	Zange	_A	1	2083.0	3.318689269947746	
14	sham	S	Gecko	__	1	1134.0	3.0546130545568877	
14	sham	S	Biber	__	0	3746.0	3.5735677730392186	
14	sham	S	Lanze	_A	1	1917.0	3.2826221128780624	
14	sham	S	Gewehr	SA	1	1004.0	3.0017337128090005	
14	sham	S	Tornado	S_	1	1124.0	3.0507663112330423	
14	sham	S	Pullover	_A	1	1052.0	3.02201573981772	
14	sham	S	Balken	__	1	2198.0	3.3420276880874717	
14	sham	S	Plakette	__	1	1395.0	3.144574207609616	
14	sham	S	Perücke	_A	1	1213.0	3.083860800866573	
14	sham	S	Hornisse	S_	1	1842.0	3.26528962586083	
14	sham	S	Giraffe	__	1	2988.0	3.475380593143361	
14	sham	S	Geläut	S_	1	1125.0	3.0511525224473814	
14	sham	S	Löffel	_A	0	3544.0	3.5494937132150133	
14	sham	S	Telefon	SA	1	2003.0	3.3016809492935764	
14	sham	S	Salamander	__	1	1325.0	3.1222158782728267	
14	sham	S	Pinsel	_A	1	1352.0	3.130976691605617	
14	sham	S	Fön	SA	1	1000.0	3.0	
14	sham	S	Schaf	S_	1	1493.0	3.1740598077250253	
14	sham	S	Baby	SA	1	966.0	2.9849771264154934	
14	sham	S	Gong	SA	1	1206.0	3.0813473078041325	
14	sham	S	Specht	S_	1	1493.0	3.1740598077250253	
14	sham	S	Tablett	_A	1	1598.0	3.2035767749779724	
14	sham	S	Höhle	__	1	1634.0	3.2132520521963968	
14	sham	S	Flinte	SA	1	1122.0	3.0499928569201424	
14	sham	S	Peitsche	SA	1	1553.0	3.1911714557285586	
14	sham	S	Lawine	S_	1	1342.0	3.1277525158329733	
14	sham	S	Seil	_A	1	1207.0	3.081707270097349	
14	sham	S	Knopf	_A	1	1199.0	3.0788191830988487	
14	sham	S	Keyboard	SA	1	1520.0	3.1818435879447726	
14	sham	S	Nelke	__	1	904.0	2.9561684304753633	
14	sham	S	Mikrofon	SA	1	1562.0	3.1936810295412816	
14	sham	S	Gazelle	__	1	2508.0	3.399327532158679	
14	sham	S	Moped	SA	1	1349.0	3.1300119496719043	
14	sham	S	Sirene	S_	1	1239.0	3.0930713063760633	
14	sham	S	Flyer	_A	1	1319.0	3.1202447955463652	
14	sham	S	Qualle	__	1	1067.0	3.0281644194244697	
14	sham	S	Schraube	_A	1	2220.0	3.346352974450639	
14	sham	S	Amsel	S_	1	1139.0	3.0565237240791006	
14	sham	S	Schlagzeug	SA	1	821.0	2.9143431571194407	
14	sham	S	Tandem	_A	1	1436.0	3.1571544399062814	
14	sham	S	Frisbee	_A	1	1746.0	3.2420442393695508	
14	sham	S	Häcksler	SA	1	1089.0	3.037027879755775	
14	sham	S	Maske	_A	1	897.0	2.952792443044092	
14	sham	S	Ferkel	S_	1	1200.0	3.0791812460476247	
14	sham	S	Auster	__	1	1325.0	3.1222158782728267	
14	sham	S	Alge	__	1	1089.0	3.037027879755775	
14	sham	S	Posaune	SA	1	1019.0	3.0081741840064264	
14	sham	S	Zwetschge	_A	1	1438.0	3.1577588860468637	
14	sham	S	Flöte	SA	1	1320.0	3.12057393120585	
14	sham	S	Pavian	S_	1	1728.0	3.2375437381428744	
14	sham	S	Pferd	SA	1	1414.0	3.150449409460881	
14	sham	S	Spatz	S_	1	1146.0	3.059184617631371	
14	sham	S	Xylophon	SA	1	878.0	2.9434945159061026	
14	sham	S	Henne	S_	1	1174.0	3.0696680969115957	
14	sham	S	Tanne	__	1	1778.0	3.249931756634195	
14	sham	S	Raupe	__	1	1314.0	3.118595365223762	
14	sham	S	Krähe	S_	1	1195.0	3.0773679052841563	
14	sham	S	Cello	SA	1	1047.0	3.0199466816788423	
14	sham	S	Satellit	__	1	1384.0	3.141136090120739	
14	sham	S	Harfe	SA	1	1113.0	3.0464951643347082	
14	sham	S	Abbildung	__	1	1331.0	3.124178055474675	
14	sham	S	Turbine	S_	1	1277.0	3.1061908972634154	
14	sham	S	Geröll	S_	1	2767.0	3.442009159140952	
14	sham	S	Kleber	_A	1	1264.0	3.1017470739463664	
14	sham	S	Gitarre	SA	1	862.0	2.9355072658247128	
14	sham	S	Seife	_A	1	1173.0	3.0692980121155293	
14	sham	S	Zigarette	_A	1	1078.0	3.03261876085072	
14	sham	S	Zwiebel	_A	1	1096.0	3.0398105541483504	
14	sham	S	Kröte	S_	1	1543.0	3.188365926063148	
14	sham	S	Kontrabass	SA	1	951.0	2.978180516937414	
14	sham	S	Piranha	__	1	1833.0	3.2631624649622166	
14	sham	S	Floh	__	1	2256.0	3.3533390953113047	
14	sham	S	Kuchen	_A	1	1067.0	3.0281644194244697	
14	sham	S	Krawatte	_A	1	904.0	2.9561684304753633	
14	sham	S	Kamm	_A	1	1038.0	3.016197353512439	
14	sham	S	Spinne	__	1	1399.0	3.1458177144918276	
14	sham	S	Elefant	S_	1	1513.0	3.179838928023187	
14	sham	S	Schabe	__	1	900.0	2.9542425094393248	
14	sham	S	Rassel	SA	1	1382.0	3.1405080430381798	
14	sham	S	Lüftung	S_	1	1117.0	3.048053173115609	
14	sham	S	Kanone	SA	1	1851.0	3.267406418752904	
14	sham	S	Dach	__	1	1341.0	3.127428777851599	
14	sham	S	Käfer	__	1	1869.0	3.271609301378832	
14	sham	S	Waffel	_A	1	979.0	2.9907826918031377	
14	sham	S	Margerite	__	1	838.0	2.9232440186302764	
14	sham	S	Ananas	_A	1	722.0	2.858537197569639	
14	sham	S	Ente	S_	1	1124.0	3.0507663112330423	
14	sham	S	Wellensittich	S_	1	942.0	2.9740509027928774	
14	sham	S	Cembalo	SA	1	717.0	2.8555191556678	
1	pIPL	S	Serviette	_A	1	1333.0	3.1248301494138593	
1	pIPL	S	Piranha	__	1	890.0	2.949390006644913	
1	pIPL	S	Lawine	S_	1	1369.0	3.13640344813399	
1	pIPL	S	Skorpion	__	1	746.0	2.8727388274726686	
1	pIPL	S	Flinte	SA	1	808.0	2.907411360774586	
1	pIPL	S	Wellensittich	S_	1	1216.0	3.084933574936716	
1	pIPL	S	Flöte	SA	1	855.0	2.931966114728173	
1	pIPL	S	Ananas	_A	1	853.0	2.930949031167523	
1	pIPL	S	Harfe	SA	1	807.0	2.90687353472207	
1	pIPL	S	Auster	__	1	875.0	2.942008053022313	
1	pIPL	S	Tornado	S_	1	842.0	2.9253120914996495	
1	pIPL	S	Lanze	_A	1	1360.0	3.1335389083702174	
1	pIPL	S	Geröll	S_	0	1356.0	3.1322596895310446	
1	pIPL	S	Zigarette	_A	1	1053.0	3.0224283711854865	
1	pIPL	S	Schaf	S_	1	1878.0	3.273695587930092	
1	pIPL	S	Seil	_A	1	870.0	2.9395192526186187	
1	pIPL	S	Drossel	S_	1	1248.0	3.0962145853464054	
1	pIPL	S	Waffel	_A	1	785.0	2.8948696567452528	
1	pIPL	S	Tanne	__	1	884.0	2.946452265013073	
1	pIPL	S	Frisbee	_A	1	1147.0	3.0595634179012676	
1	pIPL	S	Zwetschge	_A	1	863.0	2.9360107957152097	
1	pIPL	S	Lüftung	S_	1	1419.0	3.151982395457474	
1	pIPL	S	Alge	__	1	815.0	2.9111576087399764	
1	pIPL	S	Trompete	SA	1	756.0	2.8785217955012063	
1	pIPL	S	Höhle	__	1	1065.0	3.0273496077747564	
1	pIPL	S	Cello	SA	1	775.0	2.88930170250631	
1	pIPL	S	Peitsche	SA	1	952.0	2.9786369483844743	
1	pIPL	S	Schabe	__	1	721.0	2.857935264719429	
1	pIPL	S	Kröte	S_	1	1237.0	3.0923696996291206	
1	pIPL	S	Nelke	__	1	692.0	2.840106094456758	
1	pIPL	S	Raupe	__	1	689.0	2.8382192219076257	
1	pIPL	S	Eule	S_	0	1250.0	3.0969100130080562	
1	pIPL	S	Balken	__	1	853.0	2.930949031167523	
1	pIPL	S	Knopf	_A	1	668.0	2.824776462475546	
1	pIPL	S	Kajak	_A	1	751.0	2.8756399370041685	
1	pIPL	S	Rassel	SA	1	951.0	2.978180516937414	
1	pIPL	S	Telefon	SA	1	933.0	2.9698816437465	
1	pIPL	S	Seife	_A	1	696.0	2.842609239610562	
1	pIPL	S	Moped	SA	1	790.0	2.8976270912904414	
1	pIPL	S	Schlagzeug	SA	1	813.0	2.910090545594068	
1	pIPL	S	Gecko	__	1	1062.0	3.0261245167454502	
1	pIPL	S	Nachtigall	S_	1	857.0	2.932980821923198	
1	pIPL	S	Gitarre	SA	1	792.0	2.8987251815894934	
1	pIPL	S	Pferd	SA	0	1316.0	3.1192558892779365	
1	pIPL	S	Qualle	__	1	783.0	2.8937617620579434	
1	pIPL	S	Elefant	S_	1	1383.0	3.1408221801093106	
1	pIPL	S	Satellit	__	1	842.0	2.9253120914996495	
1	pIPL	S	Tablett	_A	1	731.0	2.8639173769578603	
1	pIPL	S	Kontrabass	SA	1	865.0	2.9370161074648142	
1	pIPL	S	Zange	_A	1	964.0	2.984077033902831	
1	pIPL	S	Specht	S_	1	1217.0	3.085290578230065	
1	pIPL	S	Wasserfall	S_	1	982.0	2.9921114877869495	
1	pIPL	S	Gong	SA	1	913.0	2.960470777534299	
1	pIPL	S	Gazelle	__	1	996.0	2.998259338423699	
1	pIPL	S	Flyer	_A	1	845.0	2.926856708949692	
1	pIPL	S	Biber	__	1	1223.0	3.0874264570362855	
1	pIPL	S	Pinsel	_A	1	825.0	2.916453948549925	
1	pIPL	S	Pfeiler	__	1	935.0	2.9708116108725178	
1	pIPL	S	Maske	_A	1	959.0	2.9818186071706636	
1	pIPL	S	Ukulele	SA	1	847.0	2.9278834103307068	
1	pIPL	S	Mikrofon	SA	1	878.0	2.9434945159061026	
1	pIPL	S	Bohrer	SA	1	881.0	2.9449759084120477	
1	pIPL	S	Dach	__	1	940.0	2.9731278535996988	
1	pIPL	S	Tandem	_A	1	995.0	2.9978230807457256	
1	pIPL	S	Krähe	S_	1	961.0	2.9827233876685453	
1	pIPL	S	Spinne	__	1	1039.0	3.016615547557177	
1	pIPL	S	Geläut	S_	1	846.0	2.9273703630390235	
1	pIPL	S	Pavian	S_	0	1002.0	3.0008677215312267	
1	pIPL	S	Hornisse	S_	0	1491.0	3.1734776434529945	
1	pIPL	S	Gewehr	SA	1	784.0	2.8943160626844384	
1	pIPL	S	Sirene	S_	1	727.0	2.8615344108590377	
1	pIPL	S	Zwiebel	_A	1	732.0	2.864511081058392	
1	pIPL	S	Keyboard	SA	1	683.0	2.8344207036815328	
1	pIPL	S	Turbine	S_	1	694.0	2.841359470454855	
1	pIPL	S	Käfer	__	1	947.0	2.9763499790032735	
1	pIPL	S	Pullover	_A	1	723.0	2.859138297294531	
1	pIPL	S	Kamm	_A	1	835.0	2.921686475483602	
1	pIPL	S	Henne	S_	1	1023.0	3.00987563371216	
1	pIPL	S	Mast	__	1	834.0	2.921166050637739	
1	pIPL	S	Schraube	_A	1	824.0	2.9159272116971158	
1	pIPL	S	Kanone	SA	1	723.0	2.859138297294531	
1	pIPL	S	Häcksler	SA	1	1124.0	3.0507663112330423	
1	pIPL	S	Löffel	_A	1	727.0	2.8615344108590377	
1	pIPL	S	Xylophon	SA	1	863.0	2.9360107957152097	
1	pIPL	S	Bach	S_	1	1312.0	3.1179338350396413	
1	pIPL	S	Kleber	_A	1	793.0	2.8992731873176036	
1	pIPL	S	Spatz	S_	1	749.0	2.8744818176994666	
1	pIPL	S	Perücke	_A	1	710.0	2.8512583487190755	
1	pIPL	S	Plakette	__	1	881.0	2.9449759084120477	
1	pIPL	S	Kuchen	_A	1	811.0	2.909020854211156	
1	pIPL	S	Salamander	__	1	891.0	2.949877704036875	
1	pIPL	S	Krawatte	_A	1	737.0	2.8674674878590514	
1	pIPL	S	Margerite	__	1	684.0	2.835056101720116	
1	pIPL	S	Ente	S_	1	1161.0	3.064832219738574	
1	pIPL	S	Baby	SA	1	740.0	2.8692317197309762	
1	pIPL	S	Floh	__	1	802.0	2.9041743682841634	
1	pIPL	S	Cembalo	SA	1	770.0	2.886490725172482	
1	pIPL	S	Amsel	S_	1	1748.0	3.2425414282983844	
1	pIPL	S	Ferkel	S_	1	2131.0	3.328583449714202	
1	pIPL	S	Abbildung	__	1	772.0	2.887617300335736	
1	pIPL	S	Posaune	SA	1	807.0	2.90687353472207	
1	pIPL	S	Fön	SA	1	877.0	2.9429995933660407	
1	pIPL	S	Propeller	S_	1	905.0	2.9566485792052033	
1	pIPL	S	Giraffe	__	1	957.0	2.9809119377768436	
1	pIPL	A	Floh	__	1	846.0	2.9273703630390235	
1	pIPL	A	Frisbee	_A	1	979.0	2.9907826918031377	
1	pIPL	A	Posaune	SA	1	1392.0	3.1436392352745433	
1	pIPL	A	Kleber	_A	1	1411.0	3.149527013754348	
1	pIPL	A	Seife	_A	1	980.0	2.9912260756924947	
1	pIPL	A	Käfer	__	1	912.0	2.959994838328416	
1	pIPL	A	Qualle	__	1	730.0	2.863322860120456	
1	pIPL	A	Keyboard	SA	1	1050.0	3.0211892990699383	
1	pIPL	A	Perücke	_A	1	849.0	2.928907690243953	
1	pIPL	A	Zwetschge	_A	0	1110.0	3.0453229787866576	
1	pIPL	A	Piranha	__	1	905.0	2.9566485792052033	
1	pIPL	A	Serviette	_A	1	894.0	2.951337518795918	
1	pIPL	A	Flöte	SA	1	1034.0	3.0145205387579237	
1	pIPL	A	Höhle	__	1	1478.0	3.1696744340588068	
1	pIPL	A	Geröll	S_	1	785.0	2.8948696567452528	
1	pIPL	A	Lanze	_A	1	816.0	2.9116901587538613	
1	pIPL	A	Zange	_A	1	875.0	2.942008053022313	
1	pIPL	A	Peitsche	SA	1	831.0	2.919601023784111	
1	pIPL	A	Amsel	S_	1	947.0	2.9763499790032735	
1	pIPL	A	Abbildung	__	0	1337.0	3.1261314072619846	
1	pIPL	A	Trompete	SA	1	798.0	2.9020028913507296	
1	pIPL	A	Balken	__	1	2122.0	3.3267453795653217	
1	pIPL	A	Nachtigall	S_	1	952.0	2.9786369483844743	
