Subject	Age	Gender	Scolarity	Handedness	Session	Stimulus_Type	Ita_Word	Eng_Word	Accuracy	RTs
22	23	female	16	right	1	Word	RADIOSO	radiant	0	780
22	23	female	16	right	1	Word	ARMADIETTO	locker	1	575
22	23	female	16	right	1	Word	RAGAZZINI	kids	1	594
22	23	female	16	right	1	Word	ALBERO	tree	1	579
22	23	female	16	right	1	Word	NUDO	nude	0	0
22	23	female	16	right	1	Word	MATRIMONIO	wedding	0	0
22	23	female	16	right	1	Pseudoword	GEBESTO		1	643
22	23	female	16	right	1	Pseudoword	ENCRIMIGIMI		1	597
22	23	female	16	right	1	Pseudoword	VAGATI		1	679
22	23	female	16	right	1	Word	PERFEZIONE	perfection	1	606
22	23	female	16	right	1	Word	ASTRONAUTA	astronaut	1	687
22	23	female	16	right	1	Word	ESERCIZIO	exercise	1	495
22	23	female	16	right	1	Word	SAGGIO	wise	1	509
22	23	female	16	right	1	Pseudoword	CONONCIA		1	618
22	23	female	16	right	1	Word	ASCIUGACAPELLI	hairdryer	1	661
22	23	female	16	right	1	Pseudoword	SCACUVISTE		1	579
22	23	female	16	right	1	Pseudoword	PLENZINI		1	632
22	23	female	16	right	1	Pseudoword	SONTO		1	582
22	23	female	16	right	1	Word	GOFFO	clumsy	0	809
22	23	female	16	right	1	Pseudoword	PROGANI		1	682
22	23	female	16	right	1	Pseudoword	SPERCASCA		1	717
22	23	female	16	right	1	Word	BANCAROTTA	bankrupt	1	961
22	23	female	16	right	1	Word	ONORE	honor	1	614
22	23	female	16	right	1	Pseudoword	OSSILIMI		1	782
22	23	female	16	right	1	Word	FELICE	happy	1	603
22	23	female	16	right	1	Pseudoword	SCALTARNI		1	723
22	23	female	16	right	1	Word	ROSA	rose	1	1234
22	23	female	16	right	1	Word	INSURREZIONE	riot	1	917
22	23	female	16	right	1	Word	DECOMPORSI	decompose	1	994
22	23	female	16	right	1	Pseudoword	SCHENACI		1	803
22	23	female	16	right	1	Word	AFFLIZIONE	grief	0	1178
22	23	female	16	right	1	Word	BALLERINO	dancer	1	536
22	23	female	16	right	1	Word	INCUBO	nightmare	1	534
22	23	female	16	right	1	Pseudoword	PRAMIVENNI		1	709
22	23	female	16	right	1	Pseudoword	VUZI		1	623
22	23	female	16	right	1	Word	PARTE	part	1	752
22	23	female	16	right	1	Word	VACANZA	holiday	1	706
22	23	female	16	right	1	Word	CARAFFA	jug	1	1007
22	23	female	16	right	1	Word	VINCITORE	champion	1	575
22	23	female	16	right	1	Pseudoword	APAMIRDO		1	1919
22	23	female	16	right	1	Pseudoword	VORCIAMO		1	659
22	23	female	16	right	1	Word	EVIDENZIATORE	marker	1	690
22	23	female	16	right	1	Pseudoword	BLINDENDO		1	579
22	23	female	16	right	1	Pseudoword	ASEPLONDIA		1	633
22	23	female	16	right	1	Pseudoword	NEPURLO		1	603
22	23	female	16	right	1	Pseudoword	CAGIVA		1	571
22	23	female	16	right	1	Word	INONDAZIONE	flood	1	742
22	23	female	16	right	1	Word	GAMBA	leg	1	474
22	23	female	16	right	1	Pseudoword	IMALEBA		1	974
22	23	female	16	right	1	Pseudoword	ESSATE		1	999
22	23	female	16	right	1	Pseudoword	PRARVO		1	1141
22	23	female	16	right	1	Pseudoword	CRINANDO		0	0
22	23	female	16	right	1	Pseudoword	STIMPITO		1	654
22	23	female	16	right	1	Pseudoword	BALVORBOSO		1	768
22	23	female	16	right	1	Word	CODARDO	coward	1	569
22	23	female	16	right	1	Word	SEPOLTURA	burial	1	599
22	23	female	16	right	1	Word	COLORE	color	1	535
22	23	female	16	right	1	Word	TESSUTO	fabric	1	552
22	23	female	16	right	1	Word	SALUTO	salute	1	880
22	23	female	16	right	1	Word	IMPOTENTE	impotent	1	566
22	23	female	16	right	1	Word	COLTELLO	knife	1	670
22	23	female	16	right	1	Pseudoword	BOTILI		1	681
22	23	female	16	right	1	Word	ENTUSIASMO	zest	1	550
22	23	female	16	right	1	Word	TEMPESTA	storm	1	478
22	23	female	16	right	1	Pseudoword	COLESMIERI		1	1051
22	23	female	16	right	1	Word	MISERIA	misery	1	635
22	23	female	16	right	1	Word	BIANCO	white	1	872
22	23	female	16	right	1	Pseudoword	AVARSO		1	744
22	23	female	16	right	1	Word	FALSO	FALSE	0	913
22	23	female	16	right	1	Pseudoword	CROTE		1	828
22	23	female	16	right	1	Word	MACCHINA	machine	1	496
22	23	female	16	right	1	Pseudoword	LIANA		0	815
22	23	female	16	right	1	Pseudoword	SCOLERNE		1	702
22	23	female	16	right	1	Word	SUCCESSO	success	1	494
22	23	female	16	right	1	Pseudoword	FRACANNE		1	556
22	23	female	16	right	1	Pseudoword	FELMANO		1	672
22	23	female	16	right	1	Word	DIGNITOSO	dignified	1	785
22	23	female	16	right	1	Word	PACE	peace	0	0
22	23	female	16	right	1	Word	RAGNO	spider	1	615
22	23	female	16	right	1	Word	TRADIRE	betray	1	468
22	23	female	16	right	1	Pseudoword	ZICCA		1	637
22	23	female	16	right	1	Pseudoword	TALLARNI		1	1107
22	23	female	16	right	1	Pseudoword	LERRIA		0	0
22	23	female	16	right	1	Pseudoword	DEUDO		1	537
22	23	female	16	right	1	Pseudoword	AMANCOLA		1	742
22	23	female	16	right	1	Pseudoword	DISSANGERE		1	936
22	23	female	16	right	1	Word	RIUNIONE	reunion	1	637
22	23	female	16	right	1	Word	MUFFIN	muffin	1	689
22	23	female	16	right	1	Pseudoword	VINGO		1	904
22	23	female	16	right	1	Word	MALVAGIO	wicked	1	1110
22	23	female	16	right	1	Pseudoword	CIRVINE		1	716
22	23	female	16	right	1	Word	IMPRESSIONATO	impressed	0	730
22	23	female	16	right	1	Pseudoword	CERME		1	658
22	23	female	16	right	1	Pseudoword	LIPOETTA		1	628
22	23	female	16	right	1	Word	MOTIVO	tune	1	468
22	23	female	16	right	1	Word	INFATUAZIONE	infatuation	1	1236
22	23	female	16	right	1	Word	TENERO	tender	1	1009
22	23	female	16	right	1	Word	FUNERALE	funeral	1	1576
22	23	female	16	right	1	Word	CAPPIO	noose	1	466
22	23	female	16	right	1	Pseudoword	TESELE		1	684
22	23	female	16	right	1	Pseudoword	SURRANDO		1	1991
22	23	female	16	right	1	Word	CORTESE	kind	1	573
22	23	female	16	right	1	Word	ODIOSO	obnoxious	0	0
22	23	female	16	right	1	Word	DONO	present	1	490
22	23	female	16	right	1	Pseudoword	RAO		1	628
22	23	female	16	right	1	Pseudoword	PUOVANTE		1	1250
22	23	female	16	right	1	Pseudoword	BAINE		1	751
22	23	female	16	right	1	Word	MANOMETTERE	tamper	0	0
22	23	female	16	right	1	Pseudoword	PILTO		1	574
22	23	female	16	right	1	Pseudoword	LIRVASI		1	617
22	23	female	16	right	1	Word	CONTANTE	cash	0	0
22	23	female	16	right	1	Word	FIDANZATO	sweetheart	1	548
22	23	female	16	right	1	Word	CIMITERO	cemetery	1	605
22	23	female	16	right	1	Word	TRAM	tram	1	590
22	23	female	16	right	1	Pseudoword	PALVOMUTI		1	583
22	23	female	16	right	1	Pseudoword	FENGAROLI		1	964
22	23	female	16	right	1	Word	PROFUMO	perfume	1	640
22	23	female	16	right	1	Word	MONETA	coin	1	776
22	23	female	16	right	1	Pseudoword	BRILCO		1	604
22	23	female	16	right	1	Pseudoword	PILLUTI		1	539
22	23	female	16	right	1	Word	SERBATOIO	tank	1	832
22	23	female	16	right	1	Word	NODO	knot	1	484
22	23	female	16	right	1	Word	SALVARE	save	1	513
22	23	female	16	right	1	Pseudoword	ANZA		1	891
22	23	female	16	right	1	Pseudoword	BUNCHIA		1	850
22	23	female	16	right	1	Word	MODO	manner	1	479
22	23	female	16	right	1	Word	INNOCENTE	innocent	1	495
22	23	female	16	right	1	Pseudoword	GENELI		1	724
22	23	female	16	right	1	Pseudoword	BIMPOPELO		1	683
22	23	female	16	right	1	Word	SCORBUTO	scurvy	0	818
22	23	female	16	right	1	Word	DISTANTE	aloof	1	717
22	23	female	16	right	1	Pseudoword	ERISCHICA		1	594
22	23	female	16	right	1	Pseudoword	TILZETTE		1	595
22	23	female	16	right	1	Pseudoword	PERCARE		1	627
22	23	female	16	right	1	Word	LOTTERIA	lottery	1	665
22	23	female	16	right	1	Pseudoword	DONTA		1	781
22	23	female	16	right	1	Word	BEBÈ	baby	1	629
22	23	female	16	right	1	Word	RATTO	rat	1	600
22	23	female	16	right	1	Pseudoword	VUDITO		1	675
22	23	female	16	right	1	Pseudoword	RANTIO		1	611
22	23	female	16	right	1	Pseudoword	CONGESCIODO		1	692
22	23	female	16	right	1	Pseudoword	SADELI		1	566
22	23	female	16	right	1	Word	ORRORE	horror	1	648
22	23	female	16	right	1	Word	DEPRESSIONE	depression	1	947
22	23	female	16	right	1	Word	IDRANTE	hydrant	1	975
22	23	female	16	right	1	Word	CARABINA	rifle	0	1046
22	23	female	16	right	1	Word	SONAGLIO	rattle	0	0
22	23	female	16	right	1	Pseudoword	DOFFULARE		1	757
22	23	female	16	right	1	Pseudoword	MEMA		1	638
22	23	female	16	right	1	Pseudoword	DITTRI		1	548
22	23	female	16	right	1	Pseudoword	NEDILE		1	559
22	23	female	16	right	1	Word	IMBARAZZATO	embarrassed	1	642
22	23	female	16	right	1	Pseudoword	BAPPURAREI		1	601
22	23	female	16	right	1	Pseudoword	ERDE		1	716
22	23	female	16	right	1	Word	GENTILEZZA	kindness	1	569
22	23	female	16	right	1	Pseudoword	MENDO		1	603
22	23	female	16	right	1	Word	ESTASI	ecstasy	1	750
22	23	female	16	right	1	Word	UOVO	egg	1	568
22	23	female	16	right	1	Pseudoword	TATINE		1	777
22	23	female	16	right	1	Word	SALVATAGGIO	rescue	1	829
22	23	female	16	right	1	Word	VERGINE	virgin	1	870
22	23	female	16	right	1	Pseudoword	NILE		0	0
22	23	female	16	right	1	Pseudoword	APAFFIO		1	605
22	23	female	16	right	1	Word	RISPETTOSO	respectful	1	519
22	23	female	16	right	1	Word	CORONA	crown	1	557
22	23	female	16	right	1	Word	VIRTÙ	virtue	1	553
22	23	female	16	right	1	Word	MORTE	death	1	495
22	23	female	16	right	1	Pseudoword	FLALLURA		1	865
22	23	female	16	right	1	Word	ARMADIO	closet	1	517
22	23	female	16	right	1	Word	MARGHERITA	daisy	1	504
22	23	female	16	right	1	Pseudoword	GLOIALIALO		1	957
22	23	female	16	right	1	Pseudoword	ALERLO		1	610
22	23	female	16	right	1	Pseudoword	TITE		1	683
22	23	female	16	right	1	Pseudoword	SADITO		1	579
22	23	female	16	right	1	Word	INVASORE	invader	1	635
22	23	female	16	right	1	Pseudoword	ANDONGARE		1	608
22	23	female	16	right	1	Word	OMBRA	shadow	1	530
22	23	female	16	right	1	Word	TORNADO	tornado	1	842
22	23	female	16	right	1	Pseudoword	IVRINNAFO		1	629
22	23	female	16	right	1	Word	POESIA	poetry	1	537
22	23	female	16	right	1	Word	STANCO	weary	1	670
22	23	female	16	right	1	Word	EGOISTA	selfish	1	596
22	23	female	16	right	1	Pseudoword	MIESTONE		1	777
22	23	female	16	right	1	Word	SENO	breast	1	630
22	23	female	16	right	1	Pseudoword	GUNSUALE		1	614
22	23	female	16	right	1	Word	TRONCO	trunk	1	530
22	23	female	16	right	1	Word	ERBA	grass	1	538
22	23	female	16	right	1	Pseudoword	SESIFETICA		1	636
22	23	female	16	right	1	Pseudoword	COCHITO		1	603
22	23	female	16	right	1	Pseudoword	SCANCITTIZZAZIONE		1	1012
22	23	female	16	right	1	Pseudoword	LITASTE		1	568
22	23	female	16	right	1	Word	MIELE	honey	1	572
22	23	female	16	right	1	Pseudoword	COMERLO		1	568
22	23	female	16	right	1	Word	VESPA	wasp	1	612
22	23	female	16	right	1	Word	ALBA	sunrise	1	769
22	23	female	16	right	1	Pseudoword	FESDITE		1	561
22	23	female	16	right	1	Word	LETTO	bed	1	635
22	23	female	16	right	1	Word	MOGLIE	wife	1	525
22	23	female	16	right	1	Word	SCODELLA	bowl	1	689
22	23	female	16	right	1	Pseudoword	TROVENDO		1	597
22	23	female	16	right	1	Pseudoword	FANTATI		1	673
22	23	female	16	right	1	Pseudoword	BILLATORE		1	1177
22	23	female	16	right	1	Pseudoword	TECOTE		1	618
22	23	female	16	right	1	Word	URINA	urine	1	550
22	23	female	16	right	1	Word	GRANATA	grenade	1	983
22	23	female	16	right	1	Word	VIAGGIO	voyage	1	783
22	23	female	16	right	1	Word	FANTASIA	fantasy	1	659
22	23	female	16	right	1	Word	SALICE	willow	1	669
22	23	female	16	right	1	Word	DEBITO	debt	1	604
22	23	female	16	right	1	Word	CASSETTIERA	chest_of_drawers	1	563
22	23	female	16	right	1	Pseudoword	TASCATTATO		1	811
22	23	female	16	right	1	Pseudoword	INDUSASFENTE		1	910
22	23	female	16	right	1	Word	SDEGNOSO	disdainful	1	912
22	23	female	16	right	1	Pseudoword	PESSERI		1	682
26	22	male	16	left	2	Pseudoword	RIAVRELLI		1	815
26	22	male	16	left	2	Word	GIOIELLO	jewel	1	617
26	22	male	16	left	2	Word	CADAVERE	corpse	1	546
26	22	male	16	left	2	Pseudoword	POLTUSTO		1	506
26	22	male	16	left	2	Word	PAZZO	insane	1	456
26	22	male	16	left	2	Pseudoword	INDERRO		0	507
26	22	male	16	left	2	Pseudoword	VECERALDI		1	712
26	22	male	16	left	2	Word	CICATRICE	scar	1	571
26	22	male	16	left	2	Word	AFFOGARE	drown	1	646
26	22	male	16	left	2	Pseudoword	CITTANAIO		1	685
26	22	male	16	left	2	Word	T-SHIRT	t-shirt	1	707
26	22	male	16	left	2	Pseudoword	GRAZZI		1	822
26	22	male	16	left	2	Word	BORDO	board	1	614
26	22	male	16	left	2	Pseudoword	EMABABI		1	596
26	22	male	16	left	2	Pseudoword	RISSEZZIAMO		1	716
26	22	male	16	left	2	Pseudoword	DISESPARTARE		1	809
26	22	male	16	left	2	Pseudoword	MACANONI		1	657
26	22	male	16	left	2	Word	LEBBRA	leprosy	1	590
26	22	male	16	left	2	Pseudoword	AFFENE		1	564
26	22	male	16	left	2	Word	INDUSTRIA	industry	1	571
26	22	male	16	left	2	Word	ISTRUZIONE	education	1	745
26	22	male	16	left	2	Word	BAR	bar	1	539
26	22	male	16	left	2	Pseudoword	BABDONINA		1	581
26	22	male	16	left	2	Pseudoword	CENCO		1	660
26	22	male	16	left	2	Word	SUICIDIO	suicide	1	599
26	22	male	16	left	2	Pseudoword	INTARFATO		1	599
26	22	male	16	left	2	Word	EROINA	heroin	1	666
26	22	male	16	left	2	Word	PROGRESSO	progress	1	551
26	22	male	16	left	2	Pseudoword	ZICCAVA		1	571
26	22	male	16	left	2	Word	LAMENTELA	gripe	1	756
26	22	male	16	left	2	Pseudoword	STRODA		1	707
26	22	male	16	left	2	Pseudoword	EBLITA		1	710
26	22	male	16	left	2	Pseudoword	MUGLA		1	667
26	22	male	16	left	2	Word	ERRORE	mistake	1	572
26	22	male	16	left	2	Pseudoword	CONSORPETORI		1	1078
26	22	male	16	left	2	Pseudoword	TEMIPISCE		1	656
26	22	male	16	left	2	Pseudoword	SETAMMA		1	1051
26	22	male	16	left	2	Word	DITO	finger	1	646
26	22	male	16	left	2	Pseudoword	RITTIERLI		1	775
26	22	male	16	left	2	Word	ALLERTA	alert	1	884
26	22	male	16	left	2	Word	INSICURO	insecure	1	599
26	22	male	16	left	2	Pseudoword	RIMINCERE		1	819
26	22	male	16	left	2	Pseudoword	ROSERE		1	622
26	22	male	16	left	2	Pseudoword	BASUDONA		1	697
26	22	male	16	left	2	Pseudoword	MUO		1	902
26	22	male	16	left	2	Word	INDIFESO	helpless	1	676
26	22	male	16	left	2	Word	VESTITO	clothing	1	596
26	22	male	16	left	2	Pseudoword	BENTANDO		1	689
26	22	male	16	left	2	Pseudoword	ACLECCETTICA		1	1100
26	22	male	16	left	2	Word	TENNIS	tennis	1	500
26	22	male	16	left	2	Word	VESCICA	blister	1	659
26	22	male	16	left	2	Pseudoword	DEBBIUNTI		1	669
26	22	male	16	left	2	Pseudoword	IMMOSSIOVORE		1	791
26	22	male	16	left	2	Pseudoword	APALO		1	573
26	22	male	16	left	2	Pseudoword	VAFOINA		1	684
26	22	male	16	left	2	Pseudoword	IMPEMBECANO		1	664
26	22	male	16	left	2	Word	BUGIA	lie	1	530
26	22	male	16	left	2	Pseudoword	TASENTA		1	712
26	22	male	16	left	2	Word	LIBERAZIONE	liberty	1	715
26	22	male	16	left	2	Pseudoword	ITTRA		1	798
26	22	male	16	left	2	Pseudoword	VULADO		1	626
26	22	male	16	left	2	Word	BUIO	dark	1	726
26	22	male	16	left	2	Word	STRANO	odd	1	704
26	22	male	16	left	2	Word	CASA	home	1	601
26	22	male	16	left	2	Word	VERDE	green	1	683
26	22	male	16	left	2	Pseudoword	TUVANE		1	652
26	22	male	16	left	2	Pseudoword	CONCANE		1	553
26	22	male	16	left	2	Word	ORDINATO	tidy	1	600
26	22	male	16	left	2	Pseudoword	EMITA		1	695
26	22	male	16	left	2	Word	IDOLO	idol	1	547
26	22	male	16	left	2	Word	ATTREZZO	tool	1	635
26	22	male	16	left	2	Word	RAPINATORE	robber	1	639
26	22	male	16	left	2	Word	REVOLVER	revolver	1	653
26	22	male	16	left	2	Word	PIOGGIA	rain	1	519
26	22	male	16	left	2	Pseudoword	BIBESI		1	670
26	22	male	16	left	2	Word	SVESTITO	naked	0	790
26	22	male	16	left	2	Word	YACHT	yacht	1	692
26	22	male	16	left	2	Pseudoword	SPOVATIRCI		1	1287
26	22	male	16	left	2	Word	ONESTO	honest	1	623
26	22	male	16	left	2	Pseudoword	GESSISMO		1	1240
26	22	male	16	left	2	Word	OMICIDA	murderer	1	678
26	22	male	16	left	2	Word	SCULACCIATA	spanking	1	1044
26	22	male	16	left	2	Word	RISPETTO	respect	1	578
26	22	male	16	left	2	Word	AMATO	loved	1	602
26	22	male	16	left	2	Word	FASE	phase	1	863
26	22	male	16	left	2	Word	TOPO	mouse	1	819
26	22	male	16	left	2	Pseudoword	BERRE		1	907
26	22	male	16	left	2	Pseudoword	BARTELLO		1	875
26	22	male	16	left	2	Word	PERDENTE	loser	1	702
26	22	male	16	left	2	Word	GATTINO	kitten	1	645
26	22	male	16	left	2	Pseudoword	DRANENETORE		1	1004
26	22	male	16	left	2	Pseudoword	CANIBURVI		1	909
26	22	male	16	left	2	Pseudoword	VUEPO		1	706
26	22	male	16	left	2	Word	TAGLIO	cut	1	532
26	22	male	16	left	2	Word	SCOLAPASTA	colander	1	854
26	22	male	16	left	2	Pseudoword	PROPRIECCORO		1	1251
26	22	male	16	left	2	Pseudoword	GHEMA		1	669
26	22	male	16	left	2	Pseudoword	TROCINISO		1	765
26	22	male	16	left	2	Pseudoword	FAMPI		1	657
26	22	male	16	left	2	Pseudoword	BERANTICO		1	803
26	22	male	16	left	2	Pseudoword	PESGAREMMO		1	1101
26	22	male	16	left	2	Word	MOBILE	cabinet	1	555
26	22	male	16	left	2	Pseudoword	VEVVIE		1	801
26	22	male	16	left	2	Pseudoword	AVIRBI		1	729
26	22	male	16	left	2	Word	DROGATO	addict	1	642
26	22	male	16	left	2	Pseudoword	MACADATI		1	687
26	22	male	16	left	2	Word	FERITO	hurt	1	593
26	22	male	16	left	2	Pseudoword	TADILE		1	769
26	22	male	16	left	2	Pseudoword	FESCHI		1	672
26	22	male	16	left	2	Word	PENTOLA	pot	1	620
26	22	male	16	left	2	Pseudoword	SESSENO		1	905
26	22	male	16	left	2	Pseudoword	RALTITO		1	863
26	22	male	16	left	2	Pseudoword	INGECCENTE		1	716
26	22	male	16	left	2	Pseudoword	OVVELATEVI		1	618
26	22	male	16	left	2	Word	PREOCCUPATO	troubled	1	786
26	22	male	16	left	2	Word	TROFEO	trophy	1	628
26	22	male	16	left	2	Word	INVESTIRE	invest	1	756
26	22	male	16	left	2	Word	INDIGNAZIONE	outrage	1	745
26	22	male	16	left	2	Pseudoword	SCAMI		1	748
26	22	male	16	left	2	Pseudoword	INTENSUNFEVA		1	1141
26	22	male	16	left	2	Pseudoword	BUTIMENTE		1	1144
26	22	male	16	left	2	Word	PETTEGOLEZZO	gossip	1	769
26	22	male	16	left	2	Pseudoword	MASITISO		1	958
26	22	male	16	left	2	Word	ISPIRATO	inspired	1	806
26	22	male	16	left	2	Word	FETIDO	foul	1	754
26	22	male	16	left	2	Word	FILM	movie	1	656
26	22	male	16	left	2	Word	INSULTO	insult	1	564
26	22	male	16	left	2	Pseudoword	PAVE		1	722
26	22	male	16	left	2	Word	SPOSA	bride	1	455
26	22	male	16	left	2	Pseudoword	IZI		1	796
26	22	male	16	left	2	Word	STATUA	statue	1	518
26	22	male	16	left	2	Pseudoword	MOPPO		1	837
26	22	male	16	left	2	Pseudoword	BEFIERNE		1	918
26	22	male	16	left	2	Pseudoword	APATO		1	842
26	22	male	16	left	2	Pseudoword	DIMACO		1	671
26	22	male	16	left	2	Word	CITTÀ	city	1	655
26	22	male	16	left	2	Word	DENARO	money	1	570
26	22	male	16	left	2	Word	ZAFFIRO	sapphire	1	834
26	22	male	16	left	2	Pseudoword	FALADO		1	911
26	22	male	16	left	2	Pseudoword	DILIRRO		1	1024
26	22	male	16	left	2	Word	FASTIDIO	nuisance	1	645
26	22	male	16	left	2	Pseudoword	TENI		1	783
26	22	male	16	left	2	Pseudoword	TAVASA		1	666
26	22	male	16	left	2	Word	STUFA	stove	1	681
26	22	male	16	left	2	Word	MEDICINA	medicine	1	507
26	22	male	16	left	2	Pseudoword	PALTE		1	680
26	22	male	16	left	2	Word	AGILITÀ	agility	1	595
26	22	male	16	left	2	Word	FANALE	headlight	1	776
26	22	male	16	left	2	Word	SCHIACCIATO	crushed	1	678
26	22	male	16	left	2	Word	DIPENDENTE	addicted	1	695
26	22	male	16	left	2	Word	ULIVO	olive_tree	1	686
26	22	male	16	left	2	Word	CAPPOTTO	coat	1	681
26	22	male	16	left	2	Pseudoword	FENGO		1	869
26	22	male	16	left	2	Word	DISINVOLTO	nonchalant	1	1033
26	22	male	16	left	2	Pseudoword	RISIMI		1	933
26	22	male	16	left	2	Word	SALUTARE	greet	1	586
26	22	male	16	left	2	Pseudoword	GREVA		1	631
26	22	male	16	left	2	Word	BLU	blue	1	816
26	22	male	16	left	2	Pseudoword	FERGATO		1	1065
26	22	male	16	left	2	Word	BARA	coffin	1	837
26	22	male	16	left	2	Pseudoword	SUTASSE		1	667
26	22	male	16	left	2	Pseudoword	TERDO		1	902
26	22	male	16	left	2	Pseudoword	VISAO		1	748
26	22	male	16	left	2	Word	NEVE	snow	1	643
26	22	male	16	left	2	Pseudoword	PACI		1	678
26	22	male	16	left	2	Word	NASCONDERE	hide	1	660
26	22	male	16	left	2	Pseudoword	BALTINI		1	778
26	22	male	16	left	2	Pseudoword	TISCATINA		1	791
26	22	male	16	left	2	Pseudoword	BESOIO		1	918
26	22	male	16	left	2	Word	CRANIO	skull	1	682
26	22	male	16	left	2	Pseudoword	ASSUBIMI		1	594
26	22	male	16	left	2	Pseudoword	SIURI		1	591
26	22	male	16	left	2	Pseudoword	CASENDA		1	603
26	22	male	16	left	2	Pseudoword	MOLATICCIO		1	1147
26	22	male	16	left	2	Pseudoword	VARRENTI		1	652
26	22	male	16	left	2	Pseudoword	INGASIMITE		1	810
26	22	male	16	left	2	Word	PIGRO	lazy	1	560
26	22	male	16	left	2	Word	BRUCIATURA	burn	1	742
26	22	male	16	left	2	Pseudoword	ISALE		1	535
26	22	male	16	left	2	Word	PENA	pain	1	531
26	22	male	16	left	2	Pseudoword	DELATI		1	653
26	22	male	16	left	2	Word	ROCCIA	rock	1	627
26	22	male	16	left	2	Pseudoword	OSCRANA		1	906
26	22	male	16	left	2	Pseudoword	GECITO		1	1116
26	22	male	16	left	2	Pseudoword	FIDARI		0	769
26	22	male	16	left	2	Pseudoword	UMARSO		1	861
26	22	male	16	left	2	Word	MATITA	pencil	1	678
26	22	male	16	left	2	Word	TAGLIERE	chopping_board	1	1016
26	22	male	16	left	2	Word	DOLORE	ache	1	609
26	22	male	16	left	2	Word	SFERA	sphere	1	922
26	22	male	16	left	2	Word	DANNEGGIARE	impair	1	773
26	22	male	16	left	2	Pseudoword	FOMARLI		1	1124
26	22	male	16	left	2	Pseudoword	SUSTE		1	562
26	22	male	16	left	2	Pseudoword	BLITTI		1	659
26	22	male	16	left	2	Pseudoword	FRERANCANO		1	1394
26	22	male	16	left	2	Pseudoword	RENSEGGERE		1	1270
26	22	male	16	left	2	Pseudoword	MALASSARIE		1	1443
26	22	male	16	left	2	Pseudoword	IGANCANDO		1	1163
26	22	male	16	left	2	Pseudoword	LIRI		1	681
26	22	male	16	left	2	Pseudoword	MOCCA		1	1074
26	22	male	16	left	2	Pseudoword	RIRRIDETE		1	1117
26	22	male	16	left	2	Pseudoword	BOTO		1	874
26	22	male	16	left	2	Pseudoword	MICADANI		1	745
26	22	male	16	left	2	Pseudoword	RINSA		1	642
26	22	male	16	left	2	Pseudoword	AMBIRI		1	766
26	22	male	16	left	2	Word	DISDEGNO	scorn	0	849
26	22	male	16	left	2	Pseudoword	FAVISI		1	873
26	22	male	16	left	2	Word	DIPLOMA	diploma	1	757
26	22	male	16	left	2	Word	AMBULANZA	ambulance	1	687
26	22	male	16	left	2	Pseudoword	REDRA		1	721
26	22	male	16	left	2	Word	MANTENIMENTO	alimony	1	822
26	22	male	16	left	2	Pseudoword	FIANI		1	532
26	22	male	16	left	2	Word	PASSAGGIO	passage	1	617
26	22	male	16	left	2	Word	GODIMENTO	enjoyment	1	760
26	22	male	16	left	2	Pseudoword	TRARAGNE		1	675
26	22	male	16	left	2	Pseudoword	STASISA		1	1048
26	22	male	16	left	2	Pseudoword	CALUSSONE		1	729
26	22	male	16	left	2	Word	POVERTÀ	poverty	1	596
26	22	male	16	left	2	Word	TAVOLO	table	1	525
26	22	male	16	left	2	Word	OCEANO	ocean	1	527
26	22	male	16	left	2	Word	ACCOGLIENTE	cozy	1	651
26	22	male	16	left	2	Word	SICURO	safe	1	569
26	22	male	16	left	2	Pseudoword	MEITO		1	710
26	22	male	16	left	2	Word	MINACCIA	menace	1	585
26	22	male	16	left	2	Word	RASOIO	razor	1	575
26	22	male	16	left	2	Pseudoword	ROSTRISUGO		1	791
26	22	male	16	left	2	Pseudoword	ATLANTIMI		1	1190
26	22	male	16	left	2	Word	DISGUSTATO	disgusted	1	1040
26	22	male	16	left	2	Word	RISTORANTE	restaurant	1	879
26	22	male	16	left	2	Pseudoword	SOTTOBALLI		1	858
26	22	male	16	left	2	Pseudoword	DOCCERE		1	767
26	22	male	16	left	2	Word	AVVERSIONE	hatred	1	912
26	22	male	16	left	2	Word	AUDACE	bold	1	592
26	22	male	16	left	2	Pseudoword	PROCHEZZONO		1	1249
26	22	male	16	left	2	Pseudoword	NINGANNO		1	996
26	22	male	16	left	2	Pseudoword	TISUTTE		1	688
26	22	male	16	left	2	Word	VINCERE	win	1	565
26	22	male	16	left	2	Pseudoword	BAVRETTOSI		1	776
26	22	male	16	left	2	Word	ELICOTTERO	helicopter	1	939
26	22	male	16	left	2	Pseudoword	PLAMMIRE		1	1951
26	22	male	16	left	2	Word	OPUSCOLO	pamphlet	1	1729
26	22	male	16	left	2	Word	TABACCO	tobacco	1	811
26	22	male	16	left	2	Pseudoword	MAVINCHI		1	617
26	22	male	16	left	2	Pseudoword	MORDIONE		1	1587
26	22	male	16	left	2	Word	DANNO	damage	1	1259
26	22	male	16	left	2	Word	CESTO	basket	0	698
26	22	male	16	left	2	Word	GELATINA	jelly	1	722
26	22	male	16	left	2	Pseudoword	SCEA		1	844
26	22	male	16	left	2	Pseudoword	ODAI		1	672
26	22	male	16	left	2	Word	FORCINA	hairpin	1	771
26	22	male	16	left	2	Pseudoword	SORTELVA		1	839
26	22	male	16	left	2	Word	STUPIDO	stupid	1	665
26	22	male	16	left	2	Word	MONTAGNA	mountain	1	734
