Subject	Age	Gender	Scolarity	Handedness	Session	Ita_Word	Eng_Word	Accuracy	RTs
27	21	female	13	right	1	CAPRO_ESPIATORIO	scapegoat	1	715
27	21	female	13	right	1	DISDEGNO	scorn	1	693
27	21	female	13	right	1	INFERMIERE	nurse	1	835
27	21	female	13	right	1	MENSOLA	mantel	1	565
27	21	female	13	right	1	DITO	finger	1	749
27	21	female	13	right	1	ANGELO	angel	1	505
27	21	female	13	right	1	PUGILE	boxer	1	496
27	21	female	13	right	1	RANCIDO	rancid	1	708
27	21	female	13	right	1	VOMITO	vomit	1	538
27	21	female	13	right	1	VELOCE	quick	1	465
27	21	female	13	right	1	BUONO	good	1	508
27	21	female	13	right	1	ORGOGLIOSO	proud	1	476
27	21	female	13	right	1	RICATTO	blackmail	1	489
27	21	female	13	right	1	SCOLAPASTA	colander	1	526
27	21	female	13	right	1	FIDANZATO	sweetheart	1	566
27	21	female	13	right	1	FUNERALE	funeral	1	581
27	21	female	13	right	1	SONTUOSO	lavish	1	611
27	21	female	13	right	1	NASO	nose	1	543
27	21	female	13	right	1	FIORE	flower	1	518
27	21	female	13	right	1	MALEVOLENZA	malice	1	802
27	21	female	13	right	1	PANICO	panic	0	579
27	21	female	13	right	1	CODARDO	coward	1	479
27	21	female	13	right	1	ATTREZZO	tool	1	503
27	21	female	13	right	1	KETCHUP	ketchup	1	574
27	21	female	13	right	1	MERAVIGLIA	wonder	1	537
27	21	female	13	right	1	AUTOSTRADA	highway	1	507
27	21	female	13	right	1	FASCINO	glamour	1	594
27	21	female	13	right	1	VESTITO	clothing	1	478
27	21	female	13	right	1	OBITORIO	morgue	1	552
27	21	female	13	right	1	BAR	bar	1	501
27	21	female	13	right	1	IDIOTA	idiot	1	437
27	21	female	13	right	1	ALBA	sunrise	1	528
27	21	female	13	right	1	TRAUMA	trauma	1	521
27	21	female	13	right	1	ADULTO	adult	1	415
27	21	female	13	right	1	ESULTANTE	elated	1	554
27	21	female	13	right	1	TRAM	tram	1	484
27	21	female	13	right	1	BREVETTO	patent	1	531
27	21	female	13	right	1	FARFALLA	butterfly	1	580
27	21	female	13	right	1	SCIARPA	scarf	1	552
27	21	female	13	right	1	PELLICCIA	fur	1	621
27	21	female	13	right	1	OSPEDALE	hospital	1	448
27	21	female	13	right	1	PATRIOTA	patriot	1	528
27	21	female	13	right	1	DISPREZZO	contempt	1	516
27	21	female	13	right	1	PARALISI	paralysis	1	576
27	21	female	13	right	1	CORRIDOIO	corridor	1	545
27	21	female	13	right	1	PENTOLA	pot	1	546
27	21	female	13	right	1	NOTIZIE	news	1	468
27	21	female	13	right	1	NOME	name	1	520
27	21	female	13	right	1	IMPRESSIONATO	impressed	1	478
27	21	female	13	right	1	SPORCO	dirt	1	427
27	21	female	13	right	1	CARAMELLA	candy	1	505
27	21	female	13	right	1	STRADA	street	1	573
27	21	female	13	right	1	STUPIDO	stupid	1	741
27	21	female	13	right	1	PIGRO	lazy	1	512
27	21	female	13	right	1	LUTTO	bereavement	1	320
27	21	female	13	right	1	CONTENUTO	contents	1	517
27	21	female	13	right	1	MOMENTO	moment	1	523
27	21	female	13	right	1	APPENDIABITI	clothes_hanger	1	563
27	21	female	13	right	1	CATAPECCHIA	slum	1	637
27	21	female	13	right	1	BEATITUDINE	bliss	1	825
27	21	female	13	right	1	ROMANTICO	romantic	1	522
27	21	female	13	right	1	TENNIS	tennis	1	553
27	21	female	13	right	1	MESTOLO	ladle	1	468
27	21	female	13	right	1	TAGLIO	cut	1	467
27	21	female	13	right	1	TRADITORE	traitor	1	481
27	21	female	13	right	1	CASSETTIERA	chest_of_drawers	1	698
27	21	female	13	right	1	VILLETTA	cottage	1	567
27	21	female	13	right	1	LAGO	lake	1	491
27	21	female	13	right	1	FECCIA	scum	1	443
27	21	female	13	right	1	UMANO	humane	1	434
27	21	female	13	right	1	QUALITÀ	quality	1	529
27	21	female	13	right	1	TORNADO	tornado	1	485
27	21	female	13	right	1	DISGUSTATO	disgusted	1	756
27	21	female	13	right	1	GONNA	skirt	1	595
27	21	female	13	right	1	TRAGEDIA	tragedy	1	503
27	21	female	13	right	1	MURO	wall	1	617
27	21	female	13	right	1	MACCHINA	machine	1	496
27	21	female	13	right	1	FUOCO	fire	1	332
27	21	female	13	right	1	ANNOIATO	bored	1	487
27	21	female	13	right	1	CONIGLIO	rabbit	1	523
27	21	female	13	right	1	AMBULANZA	ambulance	1	358
27	21	female	13	right	1	PITTURARE	paint	1	532
27	21	female	13	right	1	TERMOMETRO	thermometer	1	614
27	21	female	13	right	1	LIBRO	book	1	588
27	21	female	13	right	1	MATERIALE	material	1	776
27	21	female	13	right	1	STRITOLARE	mangle	1	1004
27	21	female	13	right	1	FORTUITO	haphazard	1	702
27	21	female	13	right	1	ULCERA	ulcer	1	556
27	21	female	13	right	1	PIZZICOTTO	pinch	1	610
27	21	female	13	right	1	CONOSCENZA	knowledge	1	590
27	21	female	13	right	1	IDENTITÀ	identity	1	539
27	21	female	13	right	1	MOTORE	engine	1	456
27	21	female	13	right	1	PRATO	lawn	1	502
27	21	female	13	right	1	SPOSA	bride	1	581
27	21	female	13	right	1	EVIDENZIATORE	marker	1	559
27	21	female	13	right	1	PERSONA	person	1	515
27	21	female	13	right	1	GELATINA	jelly	1	502
27	21	female	13	right	1	DISCARICA	dump	1	558
27	21	female	13	right	1	CARABINA	rifle	1	541
27	21	female	13	right	1	OPPRESSO	burdened	1	502
27	21	female	13	right	1	STAMPELLA	crutch	1	650
27	21	female	13	right	1	SENTIMENTO	sentiment	1	834
27	21	female	13	right	1	FASE	phase	1	533
27	21	female	13	right	1	VISTA	vision	1	721
27	21	female	13	right	1	MARGHERITA	daisy	1	463
27	21	female	13	right	1	LAMENTELA	gripe	1	449
27	21	female	13	right	1	FINESTRA	window	1	562
27	21	female	13	right	1	RIVOLTA	revolt	1	475
27	21	female	13	right	1	QUERCIA	oak	1	554
27	21	female	13	right	1	MUFFA	fungus	1	560
27	21	female	13	right	1	OROLOGIO	clock	1	493
27	21	female	13	right	1	FASTIDIO	nuisance	1	519
27	21	female	13	right	1	INCHIOSTRO	ink	1	601
27	21	female	13	right	1	PIATTO	plate	1	441
27	21	female	13	right	1	TESO	stiff	1	559
27	21	female	13	right	1	CANTINA	cellar	1	448
27	21	female	13	right	1	RICORDI	memories	1	493
27	21	female	13	right	1	OSTILE	hostile	1	448
27	21	female	13	right	1	RANA	frog	1	366
27	21	female	13	right	1	GAMBA	leg	1	485
27	21	female	13	right	1	VIOLENTO	violent	1	577
27	21	female	13	right	1	UMILIARE	humiliate	1	595
27	21	female	13	right	1	FULMINE	lightning	1	598
27	21	female	13	right	1	SCOLORINA	ink_remover	1	781
27	21	female	13	right	1	TERRA	earth	1	457
27	21	female	13	right	1	PECCATO	sin	1	457
27	21	female	13	right	1	DISPREZZARE	despise	1	773
27	21	female	13	right	1	CICLONE	cyclone	1	444
27	21	female	13	right	1	ATTICO	penthouse	1	482
27	21	female	13	right	1	SCONFITTO	defeated	1	589
27	21	female	13	right	1	CROCIFIGGERE	crucify	1	812
27	21	female	13	right	1	VINCERE	win	1	518
27	21	female	13	right	1	STRILLO	shriek	1	576
27	21	female	13	right	1	BIANCO	white	1	525
27	21	female	13	right	1	PENSIEROSO	thoughtful	1	525
27	21	female	13	right	1	SIMPATICO	nice	1	406
27	21	female	13	right	1	FAVORE	favor	1	489
27	21	female	13	right	1	ELEFANTE	elephant	1	500
27	21	female	13	right	1	STUPEFATTO	startled	1	478
27	21	female	13	right	1	GIOCATTOLO	toy	1	499
27	21	female	13	right	1	SANGUINOSO	bloody	1	403
27	21	female	13	right	1	PERICOLO	danger	1	553
27	21	female	13	right	1	COMFORT	comfort	1	518
27	21	female	13	right	1	CANOTTIERA	vest	1	557
27	21	female	13	right	1	SCULACCIATA	spanking	1	251
27	21	female	13	right	1	CASA	home	1	546
27	21	female	13	right	1	CREPUSCOLO	twilight	1	735
27	21	female	13	right	1	EROTICO	erotic	1	522
27	21	female	13	right	1	LIBERO	free	1	623
27	21	female	13	right	1	BELLEZZA	beauty	1	463
27	21	female	13	right	1	VAGINA	vagina	1	508
27	21	female	13	right	1	MENTE	mind	1	518
27	21	female	13	right	1	FRAGRANZA	fragrance	1	514
27	21	female	13	right	1	RICCHEZZE	riches	1	509
27	21	female	13	right	1	SUCCESSO	success	1	598
27	21	female	13	right	1	GIALLO	yellow	1	490
27	21	female	13	right	1	CANZONE	song	1	453
27	21	female	13	right	1	RAPPORTO_SESSUALE	intercourse	1	562
27	21	female	13	right	1	AUTUNNO	autumn	1	548
27	21	female	13	right	1	SOLITARIO	lonely	1	413
27	21	female	13	right	1	MORALE	moral	1	574
27	21	female	13	right	1	AMATO	loved	1	564
27	21	female	13	right	1	COMMEDIA	comedy	1	570
27	21	female	13	right	1	AFFAMATO	hungry	1	491
27	21	female	13	right	1	DROGATO	addict	1	473
27	21	female	13	right	1	INNOCENTE	innocent	1	544
27	21	female	13	right	1	ASSO	ace	1	541
27	21	female	13	right	1	DISTURBARE	disturb	1	566
27	21	female	13	right	1	MONTAGNA	mountain	1	614
27	21	female	13	right	1	SCRIVANIA	desk	1	574
27	21	female	13	right	1	DEVOTO	devoted	1	548
27	21	female	13	right	1	ECCITAZIONE	excitement	1	478
27	21	female	13	right	1	MACELLO	slaughter	1	542
27	21	female	13	right	1	FILM	movie	1	603
27	21	female	13	right	1	TESSUTO	fabric	1	519
27	21	female	13	right	1	BARILE	barrel	1	518
27	21	female	13	right	1	TEORIA	theory	1	541
27	21	female	13	right	1	OSCENO	obscene	1	468
27	21	female	13	right	1	BOLLENTE	scalding	1	513
27	21	female	13	right	1	VINO	wine	1	603
27	21	female	13	right	1	VITTORIA	victory	1	529
27	21	female	13	right	1	FERITA	injury	1	580
27	21	female	13	right	1	FLACCIDO	flabby	1	636
27	21	female	13	right	1	PUZZA	stink	1	577
27	21	female	13	right	1	MANOMETTERE	tamper	1	677
27	21	female	13	right	1	ATTIVARE	activate	1	443
27	21	female	13	right	1	STORIA	history	1	654
27	21	female	13	right	1	AUTOMOBILE	car	1	520
27	21	female	13	right	1	CONCENTRARSI	concentrate	1	651
27	21	female	13	right	1	EDIFICIO	building	1	562
27	21	female	13	right	1	PIAZZA	square	1	204
27	21	female	13	right	1	TEGLIA	baking_pan	1	614
27	21	female	13	right	1	CARCERE	jail	1	616
27	21	female	13	right	1	CANE	dog	1	614
27	21	female	13	right	1	SALICE	willow	1	627
27	21	female	13	right	1	INTERESSE	interest	1	587
27	21	female	13	right	1	LAMPADINA	lightbulb	1	622
27	21	female	13	right	1	PALUDE	swamp	1	588
27	21	female	13	right	1	POSTA	mail	1	536
27	21	female	13	right	1	SQUALO	shark	1	556
27	21	female	13	right	1	MARTELLO	hammer	1	482
27	21	female	13	right	1	FUCILE	shotgun	1	549
27	21	female	13	right	1	PARADISO	paradise	1	521
27	21	female	13	right	1	LEGGENDA	legend	1	521
27	21	female	13	right	1	NODO	knot	1	618
27	21	female	13	right	1	CARINO	cute	1	524
27	21	female	13	right	1	BRUTALE	brutal	1	611
27	21	female	13	right	1	CUCINA	cuisine	1	602
27	21	female	13	right	1	LUMINOSO	bright	1	550
27	21	female	13	right	1	LUSSURIA	lust	1	511
27	21	female	13	right	1	MORBILLO	measles	1	586
27	21	female	13	right	1	UOMO	man	1	596
27	21	female	13	right	1	SODDISFATTO	satisfied	1	534
27	21	female	13	right	1	RE	king	1	519
27	21	female	13	right	1	PUTRIDO	putrid	1	604
27	21	female	13	right	1	APE	bees	1	478
27	21	female	13	right	1	VIAGGIARE	travel	1	528
27	21	female	13	right	1	TEMPO	time	1	573
27	21	female	13	right	1	ELEGANTE	elegant	1	519
27	21	female	13	right	1	STUFA	stove	1	174
27	21	female	13	right	1	TEMPERINO	pencil_sharpener	1	531
27	21	female	13	right	1	DIVORZIO	divorce	1	497
27	21	female	13	right	1	SPECCHIO	mirror	1	628
27	21	female	13	right	1	CADAVERE	corpse	1	526
27	21	female	13	right	1	BRUCIATURA	burn	1	571
27	21	female	13	right	1	INFELICE	unhappy	1	188
27	21	female	13	right	1	SPINA	thorn	1	670
27	21	female	13	right	1	CORTESIA	politeness	1	567
27	21	female	13	right	1	ONORE	honor	1	229
27	21	female	13	right	1	IDEA	idea	1	527
27	21	female	13	right	1	PERDENTE	loser	1	473
27	21	female	13	right	1	STOMACO	stomach	1	693
27	21	female	13	right	1	FALLIMENTO	failure	1	282
27	21	female	13	right	1	SAGGIO	wise	1	660
27	21	female	13	right	1	NEVROTICO	neurotic	1	577
27	21	female	13	right	1	RAMMARICATO	regretful	1	807
27	21	female	13	right	1	TALENTO	talent	1	650
27	21	female	13	right	1	EVIDENTE	plain	1	521
27	21	female	13	right	1	ARRUGGINITO	rusty	1	351
27	21	female	13	right	1	ULIVO	olive_tree	1	585
27	21	female	13	right	1	ONESTO	honest	1	522
27	21	female	13	right	1	BUIO	dark	1	569
27	21	female	13	right	1	PALAZZO	palace	1	523
27	21	female	13	right	1	PASTELLO	pastel	1	582
27	21	female	13	right	1	CHIAVE	key	1	506
27	21	female	13	right	1	TURBATO	upset	1	574
27	21	female	13	right	1	SERPENTE	snake	1	510
27	21	female	13	right	1	ORGASMO	orgasm	1	483
27	21	female	13	right	1	ELEMENTO	item	1	525
27	21	female	13	right	1	VINCITORE	champion	1	505
27	21	female	13	right	1	OPINIONE	opinion	1	496
27	21	female	13	right	1	AFFETTO	affection	1	567
27	21	female	13	right	1	MULINO	windmill	1	455
27	21	female	13	right	1	IRRITARE	irritate	1	470
27	21	female	13	right	1	TAPPETO	carpet	1	458
27	21	female	13	right	1	DEMONIO	demon	1	569
27	21	female	13	right	1	PREOCCUPATO	troubled	1	676
27	21	female	13	right	1	PRIVACY	privacy	1	643
27	21	female	13	right	1	VIOLINO	violin	1	593
27	21	female	13	right	1	INFURIATO	enraged	1	561
27	21	female	13	right	1	ARMADIO	closet	1	504
27	21	female	13	right	1	DELIZIA	delight	1	328
27	21	female	13	right	1	ENTUSIASMARE	thrill	1	498
27	21	female	13	right	1	UTILE	useful	1	532
27	21	female	13	right	1	MUFFIN	muffin	1	587
27	21	female	13	right	1	OBESITÀ	obesity	1	467
27	21	female	13	right	1	INFATUAZIONE	infatuation	1	583
27	21	female	13	right	1	ARROGANTE	arrogant	1	517
27	21	female	13	right	1	INCENTIVO	incentive	1	463
27	21	female	13	right	1	COLORE	color	1	599
27	21	female	13	right	1	GUERRA	war	1	535
27	21	female	13	right	1	SERENO	untroubled	1	587
27	21	female	13	right	1	TOMBA	tomb	1	411
27	21	female	13	right	1	MEMORIA	memory	1	455
27	21	female	13	right	1	MAGISTRALE	masterful	1	536
27	21	female	13	right	1	VERGINE	virgin	1	592
27	21	female	13	right	1	FIDUCIOSO	confident	1	597
27	21	female	13	right	1	RASOIO	razor	1	496
27	21	female	13	right	1	NERVOSO	nervous	1	543
27	21	female	13	right	1	SERBATOIO	tank	1	557
27	21	female	13	right	1	SOMMESSO	subdued	1	424
27	21	female	13	right	1	FUOCHI_D'ARTIFICIO	fireworks	1	625
27	21	female	13	right	1	SCANDALO	scandal	1	614
27	21	female	13	right	1	BIBITA	beverage	1	508
27	21	female	13	right	1	MASTURBARSI	masturbate	1	530
27	21	female	13	right	1	ALIENO	alien	1	597
27	21	female	13	right	1	SERIO	serious	1	557
27	21	female	13	right	1	RIPARATO	sheltered	1	622
27	21	female	13	right	1	SCORPIONE	scorpion	1	633
27	21	female	13	right	1	CAREZZA	caress	1	569
27	21	female	13	right	1	LANTERNA	lantern	1	563
27	21	female	13	right	1	SCARPA	shoe	1	517
27	21	female	13	right	1	ARMA	weapon	1	632
27	21	female	13	right	1	URAGANO	hurricane	1	551
27	21	female	13	right	1	INDIFFERENTE	indifferent	1	555
27	21	female	13	right	1	CRUDELE	cruel	1	587
27	21	female	13	right	1	DISTRUGGERE	destroy	1	658
27	21	female	13	right	1	VERDE	green	1	595
27	21	female	13	right	1	SCIMMIA	monkey	1	649
27	21	female	13	right	1	SPERANZOSO	hopeful	1	1258
27	21	female	13	right	1	AGGRESSIONE	assault	1	541
27	21	female	13	right	1	URLO	scream	1	532
27	21	female	13	right	1	ABITUDINI	habit	1	490
27	21	female	13	right	1	RIVERENTE	reverent	1	492
27	21	female	13	right	1	GIARDINO	garden	1	564
27	21	female	13	right	1	CAVALLO	horse	1	583
27	21	female	13	right	1	NATURALE	natural	1	540
27	21	female	13	right	1	MORTO	dead	1	593
27	21	female	13	right	1	FANALE	headlight	1	523
27	21	female	13	right	1	FAMELICO	starving	1	450
27	21	female	13	right	1	FORTUNATO	lucky	1	512
27	21	female	13	right	1	IGNORANZA	ignorance	1	536
27	21	female	13	right	1	FAMA	fame	1	569
27	21	female	13	right	1	FICCANASO	busybody	1	589
27	21	female	13	right	1	CANDELABRO	candelabrum	1	578
27	21	female	13	right	1	DEBOLE	feeble	1	601
27	21	female	13	right	1	STATUA	statue	1	623
27	21	female	13	right	1	SEXY	sexy	1	608
27	21	female	13	right	1	T-SHIRT	t-shirt	1	616
27	21	female	13	right	1	GRANATA	grenade	1	639
27	21	female	13	right	1	CALCIARE	kick	1	581
27	21	female	13	right	1	COMMISSIONE	errand	1	608
27	21	female	13	right	1	LOTTERIA	lottery	1	505
27	21	female	13	right	1	BAMBINO	child	1	492
27	21	female	13	right	1	NUDO	nude	1	497
27	21	female	13	right	1	FEBBRE	fever	1	508
27	21	female	13	right	1	PIETÀ	pity	1	446
27	21	female	13	right	1	BESTIA	beast	1	551
27	21	female	13	right	1	PIACERE	pleasure	1	532
27	21	female	13	right	1	ANIMALE_DOMESTICO	pet	1	698
27	21	female	13	right	1	PROGRESSO	progress	1	626
27	21	female	13	right	1	SOLENNE	solemn	1	604
27	21	female	13	right	1	CARAFFA	jug	1	560
27	21	female	13	right	1	OFFENDERSI	resent	1	502
27	21	female	13	right	1	OFFENDERE	offend	1	520
27	21	female	13	right	1	ROCCIA	rock	1	576
27	21	female	13	right	1	FANGHIGLIA	slush	1	772
27	21	female	13	right	1	NUTRIRE	nourish	1	639
27	21	female	13	right	1	STRESSATO	distressed	1	722
27	21	female	13	right	1	INTRUSO	intruder	1	607
27	21	female	13	right	1	OCCHIOLINO	wink	1	582
27	21	female	13	right	1	RITARDATO	delayed	1	599
27	21	female	13	right	1	FLIRTARE	flirt	1	667
27	21	female	13	right	1	ADORABILE	adorable	1	566
27	21	female	13	right	1	AVVERSIONE	hatred	1	511
27	21	female	13	right	1	ANSIOSO	anxious	1	438
27	21	female	13	right	1	DOMINANTE	controlling	1	546
27	21	female	13	right	1	MONDO	world	1	481
27	21	female	13	right	1	FEMMINUCCIA	sissy	1	546
27	21	female	13	right	1	CENTROTAVOLA	centerpiece	1	252
27	21	female	13	right	1	INSEGNANTE	teacher	1	629
27	21	female	13	right	1	OMBRELLO	umbrella	1	660
27	21	female	13	right	1	CARROZZA	carriage	1	549
27	21	female	13	right	1	MEDICINA	medicine	1	519
27	21	female	13	right	1	GATTO	cat	1	306
27	21	female	13	right	1	BEBÈ	baby	1	319
27	21	female	13	right	1	MALANNO	sickness	1	576
27	21	female	13	right	1	ASSURDO	absurd	1	489
27	21	female	13	right	1	RISPOSTA	answer	1	467
27	21	female	13	right	1	EROINA	heroin	1	261
27	21	female	13	right	1	FORCHETTA	fork	1	633
27	21	female	13	right	1	OPUSCOLO	pamphlet	1	515
27	21	female	13	right	1	ORRORE	horror	1	247
27	21	female	13	right	1	ACCETTAZIONE	acceptance	1	246
27	21	female	13	right	1	ACQUA	water	0	2
27	21	female	13	right	1	SGABELLO	stool	1	696
27	21	female	13	right	1	DERIDERE	tease	1	629
27	21	female	13	right	1	STELLA	star	1	679
27	21	female	13	right	1	LIBRERIA	bookcase	1	558
27	21	female	13	right	1	INSETTO	insect	1	336
27	21	female	13	right	1	OBBEDIRE	obey	1	244
27	21	female	13	right	1	GRAZIOSO	pretty	1	545
27	21	female	13	right	1	MASSACRO	massacre	1	521
27	21	female	13	right	1	OTTIMISMO	optimism	1	422
27	21	female	13	right	1	CESTO	basket	1	434
27	21	female	13	right	1	CAPPELLO	hat	1	553
27	21	female	13	right	1	FALCO	hawk	1	595
27	21	female	13	right	1	SGRADEVOLE	nasty	1	435
27	21	female	13	right	1	LENIRE	soothe	1	517
27	21	female	13	right	1	LITIGIO	quarrel	1	533
27	21	female	13	right	1	RIDICOLO	ridicule	1	568
27	21	female	13	right	1	SPREZZANTE	scornful	1	544
27	21	female	13	right	1	ASSEDIATO	embattled	1	579
27	21	female	13	right	1	ENTUSIASMO	zest	1	608
27	21	female	13	right	1	COLONNA	column	1	564
27	21	female	13	right	1	INSIPIDO	bland	1	521
27	21	female	13	right	1	MANO	hand	1	536
27	21	female	13	right	1	VECCHIUME	mildew	1	827
27	21	female	13	right	1	TESORO	treasure	1	166
27	21	female	13	right	1	COLOMBO	dove	1	313
27	21	female	13	right	1	CHIRURGIA	surgery	1	941
27	21	female	13	right	1	FISCHIO	whistle	1	606
27	21	female	13	right	1	GIOVIALE	jolly	1	551
27	21	female	13	right	1	PITONE	python	1	539
27	21	female	13	right	1	APPLAUSO	applause	1	530
27	21	female	13	right	1	ORGOGLIO	pride	1	492
27	21	female	13	right	1	COLPA	fault	1	571
27	21	female	13	right	1	INSULTO	insult	1	1023
27	21	female	13	right	1	PASSAGGIO	passage	1	532
27	21	female	13	right	1	MENDICANTE	beggar	1	579
27	21	female	13	right	1	CASINÒ	casino	1	645
27	21	female	13	right	1	TABACCO	tobacco	1	535
27	21	female	13	right	1	RIVOLTELLA	gun	1	545
27	21	female	13	right	1	NERO	black	1	624
27	21	female	13	right	1	PISTOLA	pistol	1	293
27	21	female	13	right	1	RAPIDO	swift	1	211
27	21	female	13	right	1	ASCIUGACAPELLI	hairdryer	1	541
27	21	female	13	right	1	SCHIUMA	foam	1	494
27	21	female	13	right	1	MALVAGIO	wicked	1	605
27	21	female	13	right	1	POSSIBILITÀ	chance	1	522
27	21	female	13	right	1	MATITA	pencil	1	546
27	21	female	13	right	1	OCCHIO	eye	1	571
27	21	female	13	right	1	MORBIDO	soft	1	525
27	21	female	13	right	1	RICCO	wealthy	1	521
27	21	female	13	right	1	YACHT	yacht	1	751
27	21	female	13	right	1	GRATTACIELO	skyscraper	1	707
27	21	female	13	right	1	NETTARE	nectar	1	714
27	21	female	13	right	1	CORDA	cord	1	571
27	21	female	13	right	1	IMMAGINARE	imagine	1	541
27	21	female	13	right	1	ZANZARA	mosquito	1	506
27	21	female	13	right	1	AVIDITÀ	greed	1	327
27	21	female	13	right	1	PRECIPIZIO	cliff	1	584
27	21	female	13	right	1	LIBERTÀ	freedom	1	592
27	21	female	13	right	1	VULCANO	volcano	1	497
27	21	female	13	right	1	BALCONE	balcony	1	619
27	21	female	13	right	1	INFEZIONE	infection	1	474
27	21	female	13	right	1	DIPENDENTE	addicted	1	525
27	21	female	13	right	1	TRONCO	trunk	1	225
27	21	female	13	right	1	PERFEZIONE	perfection	1	530
27	21	female	13	right	1	DEBITO	debt	1	564
27	21	female	13	right	1	GINNASTA	gymnast	1	500
27	21	female	13	right	1	FAZZOLETTO	kerchief	1	603
27	21	female	13	right	1	ARIA	air	1	433
27	21	female	13	right	1	DURO	hard	1	542
27	21	female	13	right	1	OCEANO	ocean	1	440
27	21	female	13	right	1	EGOISTA	selfish	1	209
27	21	female	13	right	1	INFORNARE	bake	1	590
27	21	female	13	right	1	GLORIA	glory	1	437
27	21	female	13	right	1	MODO	manner	1	551
27	21	female	13	right	1	FACCIA	face	1	528
27	21	female	13	right	1	VIGLIACCO	louse	1	700
27	21	female	13	right	1	APPETITOSO	luscious	1	468
27	21	female	13	right	1	ABITAZIONE	house	1	655
27	21	female	13	right	1	DETESTARE	detest	1	571
27	21	female	13	right	1	STUPITO	astonished	1	514
27	21	female	13	right	1	TENDA	curtains	1	547
27	21	female	13	right	1	MAL_DI_DENTI	toothache	1	669
27	21	female	13	right	1	DIAVOLO	devil	1	622
27	21	female	13	right	1	AGONIA	agony	1	587
27	21	female	13	right	1	VIAGGIO	voyage	1	587
27	21	female	13	right	1	INDIGNAZIONE	outrage	1	727
27	21	female	13	right	1	CICATRICE	scar	1	680
27	21	female	13	right	1	PARTE	part	1	636
27	21	female	13	right	1	ASSASSINO	assassin	1	472
27	21	female	13	right	1	LAUREATO	graduate	1	600
27	21	female	13	right	1	RILASSATO	relaxed	1	520
27	21	female	13	right	1	ROTTO	broken	1	565
27	21	female	13	right	1	GIOIA	joy	1	500
27	21	female	13	right	1	TRUFFA	fraud	1	303
27	21	female	13	right	1	ZUCCHERO	sugar	1	490
27	21	female	13	right	1	LAMPADA	lamp	1	258
27	21	female	13	right	1	NEVE	snow	1	271
27	21	female	13	right	1	PECCAMINOSO	sinful	1	630
27	21	female	13	right	1	STRISCIONE	banner	1	575
27	21	female	13	right	1	TESTA	head	1	503
27	21	female	13	right	1	CREDENZA	cupboard	1	229
27	21	female	13	right	1	SALVATORE	savior	1	488
27	21	female	13	right	1	SDEGNOSO	disdainful	1	241
27	21	female	13	right	1	TROMBA	trumpet	1	321
27	21	female	13	right	1	DOTTORE	doctor	1	460
27	21	female	13	right	1	CACTUS	cactus	1	596
27	21	female	13	right	1	GOMMA	rubber	1	349
27	21	female	13	right	1	PANCA	bench	1	467
27	21	female	13	right	1	USANZA	custom	1	538
27	21	female	13	right	1	ISPIRARE	inspire	1	330
27	21	female	13	right	1	FIRMAMENTO	sky	1	1104
27	21	female	13	right	1	CASCATA	waterfall	1	539
27	21	female	13	right	1	PASTICCIO	pie	1	678
27	21	female	13	right	1	MINACCIA	menace	1	623
27	21	female	13	right	1	CUCCHIAIO	spoon	1	639
27	21	female	13	right	1	VERITÀ	truth	1	517
27	21	female	13	right	1	COMPUTER	computer	1	614
27	21	female	13	right	1	SCHIAVO	slave	1	803
27	21	female	13	right	1	ALLERTA	alert	1	463
27	21	female	13	right	1	SONAGLIO	rattle	1	631
27	21	female	13	right	1	PALLOTTOLA	bullet	1	603
27	21	female	13	right	1	CUORE	heart	1	621
27	21	female	13	right	1	DORMIRE	sleep	1	621
27	21	female	13	right	1	PRATERIA	prairie	1	1406
27	21	female	13	right	1	RESPINTO	rejected	1	628
27	21	female	13	right	1	DELUDERE	disappoint	1	627
27	21	female	13	right	1	BAGNO	bathroom	1	307
27	21	female	13	right	1	FESTA	party	1	557
27	21	female	13	right	1	VIRTÙ	virtue	1	230
27	21	female	13	right	1	PROSTITUTA	whore	1	565
27	21	female	13	right	1	NAVE	ship	1	206
27	21	female	13	right	1	CAMPIONE	champ	1	464
27	21	female	13	right	1	LIBERAZIONE	liberty	1	576
27	21	female	13	right	1	INCIDENTE	accident	1	194
27	21	female	13	right	1	ABUSO	abuse	1	538
27	21	female	13	right	1	RIVISTA	journal	1	491
27	21	female	13	right	1	MUTILARE	mutilate	1	589
27	21	female	13	right	1	MADRE	mother	1	486
27	21	female	13	right	1	SPAZZATURA	garbage	1	519
27	21	female	13	right	1	DISPERATO	despairing	1	569
27	21	female	13	right	1	ABITO	dress	1	475
27	21	female	13	right	1	AGILE	limber	1	569
27	21	female	13	right	1	GENTILE	gentle	1	516
27	21	female	13	right	1	MALATTIA	illness	1	562
27	21	female	13	right	1	SUICIDIO	suicide	1	453
27	21	female	13	right	1	STANCO	weary	1	273
27	21	female	13	right	1	POLTRONA	armchair	1	542
27	21	female	13	right	1	VANTAGGIO	advantage	1	608
27	21	female	13	right	1	GIUSTIZIA	justice	1	233
27	21	female	13	right	1	CARCASSA	carcass	1	332
27	21	female	13	right	1	GIOVENTÙ	youth	1	151
27	21	female	13	right	1	PUNTURA	prick	1	641
27	21	female	13	right	1	MOBILITÀ	mobility	1	176
27	21	female	13	right	1	TORTURA	torture	1	504
